gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,notes
20240408113000-1288,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share-market/,bajaj finance share market | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408113000-536,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share-news-today/,bajaj finance share news today | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408113000-1067,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share-news/,bajaj finance share news | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408113000-1122,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share-price-target/,bajaj finance share price target | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408113000-245,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share-target-tomorrow/,bajaj finance share target tomorrow,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408113000-439,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share-target/,bajaj finance share target | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408113000-1054,20240408113000,udaipurkiran.com,https://udaipurkiran.com/tag/bajaj-finance-share/,bajaj finance share | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240408130000-1790,20240408130000,aninews.in,https://aninews.in/news/business/choose-from-multiple-two-wheeler-loan-options-on-bajaj-markets20240408181449/,Choose from Multiple Two-wheeler Loan Options on Bajaj Markets,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240408134500-T2728,20240408134500,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/bajaj-finance-ltd-offering-more-than-8-percent-interest-rate-on-fixed-deposit-nbfc-bajaj-finserv-1893289.html,"यहां मिल रहा है FD पर 8.85% का ब्याज, ये NBFC दे रहा है बेस्ट ऑफर",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240408143000-920,20240408143000,livemint.com,https://www.livemint.com/news/india/veritas-finance-picks-bankers-for-2-000-crore-ipo-11712581946850.html,"Veritas Finance picks bankers for ₹2,000-crore IPO",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240408151500-T411,20240408151500,pressnote.in,https://www.pressnote.in/Business_News_494677.html%20,बजाज फाइनेंस ने अपनी अलग-अलग अवधि के लिए एफडी दरों में 60 आधार अंकों तक की बढ़ोतरी की Business_News :: pressnote.in,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240408151500-T435,20240408151500,pressnote.in,https://www.pressnote.in/Business_News_494677.html,बजाज फाइनेंस ने अपनी अलग-अलग अवधि के लिए एफडी दरों में 60 आधार अंकों तक की बढ़ोतरी की Business_News :: pressnote.in,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240408163000-1357,20240408163000,latestly.com,https://www.latestly.com/agency-news/business-news-choose-from-multiple-two-wheeler-loan-options-on-bajaj-markets-5879154.html,Business News | Choose from Multiple Two-wheeler Loan Options on Bajaj Markets,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409010000-936,20240409010000,rashtranews.com,https://www.rashtranews.com/bring-home-havells-geysers-on-the-lowest-emis-starting-rs-866-on-the-bajaj-finserv-emi-store/,Bring Home Havells Geysers on the Lowest EMIs Starting Rs. 866 on the Bajaj Finserv EMI Store,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Standalone Bajaj Finserv product/subsidiary
20240409034500-46,20240409034500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-9-april-2024/article68042637.ece,"Stock Market Live Updates 09 April 2024: Sensex, Nifty set to open at fresh record highs; Bain Capital to sell $429-million stake in Axis Bank",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409043000-T1489,20240409043000,bhaskar.com,https://www.bhaskar.com/business/news/business-events-today-share-market-all-time-high-petrol-diesel-gold-silver-all-time-high-132845498.html,"Business events today, Share Market all time high, petrol diesel, gold silver all time high | सोना पहली बार ₹71 हजार के पार: चांदी का भाव ₹81 हजार प्रति किलो ग्राम हुआ, सेंसेक्स और निफ्टी ने भी ऑलटाइम हाई बनाया",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409043000-569,20240409043000,livemint.com,https://www.livemint.com/money/personal-finance/your-questions-answered-should-i-invest-in-single-stocks-or-index-funds-please-elaborate-11712571250792.html,Your Questions Answered: Should I invest in single stocks or index funds? Please elaborate,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409054500-435,20240409054500,moneycontrol.com,https://www.moneycontrol.com/news/brand-connect/empower-your-financial-planning-with-bajaj-finserv-gold-loan-calculator-12604521.html,Empower Your Financial Planning with Bajaj Finserv Gold Loan Calculator,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Standalone Bajaj Finserv holding company
20240409071500-772,20240409071500,indiatimes.com,https://economictimes.indiatimes.com/wealth/invest/up-to-9-interest-rate-corporate-fds-vs-bank-fixed-deposits-which-offers-higher-interest-rate/articleshow/109153602.cms,Up to 9% interest rate: Corporate FDs vs bank fixed deposits; Which offers higher interest rate?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409073000-295,20240409073000,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/sensex-75000-these-stocks-missed-the-5000-point-run-through-82-days-12605521.html,"Sensex @ 75,000: These stocks missed the 5,000-point run through 82 days",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409080000-473,20240409080000,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-drives-to-75000-from-26000-in-4-years-stocks-rally-up-to-1375-from-covid-lows-424841-2024-04-09,"Sensex drives to 75,000 from 26,000 in 4 years; stocks rally up to 1,375% from Covid lows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409103000-152,20240409103000,india.com,https://www.india.com/business/axis-bank-hdfc-life-reliance-infosys-lic-sbi-life-bajaj-finserv-iex-know-share-price-target-over-here-6846395/,"Axis Bank, HDFC Life, Reliance, Infosys, LIC, SBI Life, Bajaj Finserv, IEX; Know Share Price Target Over Here",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Standalone Bajaj Finserv holding company
20240409104500-629,20240409104500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-end-lower-after-hitting-record-highs-snap-3-session-record-run/articleshow/109162484.cms,"sensex news: Sensex, Nifty end lower after hitting record highs, snap 3-session record run",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409110000-1752,20240409110000,freepressjournal.in,https://www.freepressjournal.in/business/after-scaling-record-heights-indices-slip-to-red-markets-end-on-a-negative-note,"After Scaling Record Heights, Indices Slip To Red, Markets End On A Negative Note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409110000-1742,20240409110000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/109163042.cms,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE in today's trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409110000-755,20240409110000,orissapost.com,https://www.orissapost.com/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone/,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409113000-T2810,20240409113000,lokmat.com,https://www.lokmat.com/business/stock-market/sensex-nifty-slip-after-morning-rally-apollo-hospitals-rise-coal-india-falls-share-market-bse-nse-a-a720/,"सकाळच्या तेजीनंतर सेन्सेक्स-निफ्टीमध्ये घसरण; अपोलो हॉस्पिटलमध्ये तेजी, कोल इंडिया घसरला",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409113000-T2889,20240409113000,prabhatkhabar.com,https://www.prabhatkhabar.com/business/share-market-broke-after-making-new-record-sensex-closed-at-74683-mdn,Share Market: रिकॉर्ड हाई के बाद टूटा स्टॉक मार्केट,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409113000-1395,20240409113000,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/09/del27-biz-stocks-close.html,Markets settle lower after hitting record peaks in intra-day Sensex breaches 75 000-milestone,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409120000-790,20240409120000,news18.com,https://www.news18.com/business/sensex-nifty-end-lower-today-after-hitting-record-peaks-intra-day-will-market-rally-continue-8845463.html,"Sensex, Nifty End Lower Today After Hitting Record Peaks Intra-Day: Will Market Rally Continue?",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409120000-754,20240409120000,thehindu.com,https://www.thehindu.com/business/markets/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone/article68046486.ece,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409120000-1223,20240409120000,tribuneindia.com,https://www.tribuneindia.com/news/business/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75-000-milestone-609088,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409120000-T1028,20240409120000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/market-outlook-market-slipped-from-the-peak-and-closed-in-the-red-know-how-it-may-move-on-april-10-1893537.html,"Market outlook: शिखर से फिसलकर लाल निशान में बंद हुआ बाजार, जानिए 10 अप्रैल को कैसी रह सकती है इसकी चाल",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409120000-T1037,20240409120000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/these-stocks-missed-the-5000-point-run-through-82-days-1893545.html,"सेंसेक्स की नए साल की तेजी से चूक गए ये शेयर, सबसे ज्यादा नुकसान में HDFC Bank",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409120000-T1103,20240409120000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/share-market-today-sensex-falls-in-red-zone-after-hitting-new-all-time-high-investor-lost-rs-88000-crore-1893517.html,"Share Market: रिकॉर्ड बनाने के बाद 450 अंक लुढ़का सेंसेक्स, निवेशकों के एक झटके में ₹88,000 करोड़ डूबे",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409121500-685,20240409121500,indianexpress.com,https://indianexpress.com/article/business/market/bse-sensex-nse-nifty-record-high-fii-dii-9260173/,"Sensex, Nifty settle lower after hitting record peaks in intra-day trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409121500-464,20240409121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109164735.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409123000-1160,20240409123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/109165835.cms,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE in today's trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409123000-595,20240409123000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone/articleshow/109163827.cms,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409130000-T1458,20240409130000,pudhari.news,https://pudhari.news/features/arthabhan/770350/stock-market-updates-sensex-nifty-closed-flat-2/ar,"Stock Market Closing Bell | विक्रमी उच्चांकानंतर सेन्सेक्स, निफ्टी सपाट, कोणते शेअर्स चमकले?",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409131500-1418,20240409131500,india.com,https://zeenews.india.com/markets/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone-2738661.html,"Markets Settle Lower After Hitting Record Peaks In Intra-day; Sensex Breaches 75,000-Milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409131500-357,20240409131500,indiainfoline.com,https://www.indiainfoline.com/news/markets/indian-markets-shed-record-highs-close-lower,"Indian Markets Shed Record Highs, Close Lower",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409131500-1540,20240409131500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone/article68046314.ece,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409133000-588,20240409133000,businesstoday.in,https://www.businesstoday.in/visualstories/stock/apollo-hospitals-hindalco-top-gainers-on-nifty50-hdfc-bank-most-active-stock-on-april-9-124594-09-04-2024,"Apollo Hospitals, Hindalco top gainers on Nifty50; HDFC Bank most active stock on April 9",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409144500-670,20240409144500,bangladeshsun.com,https://www.bangladeshsun.com/news/274211954/six-reasons-why-you-can-consider-investing-in-mutual-funds-through-sips-this-financial-year,Six reasons why you can consider investing in mutual funds through SIPs this financial year,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409160000-T311,20240409160000,loktej.com,https://www.loktej.com/article/100842/after-making-a-new-record-of-strength-the-market-slipped,"मजबूती का नया रिकॉर्ड बनाने के बाद फिसला बाजार, लाल निशान में बंद हुए सेंसेक्स और निफ्टी",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409161500-T217,20240409161500,webdunia.com,https://hindi.webdunia.com/share-market-news/share-market-crossed-75-000-first-time-124040900015_1.html,"Sensex पहली बार 75,000 अंक के पार, Nifty भी रिकॉर्ड स्तर पर",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240409183000-T107,20240409183000,sharemanthan.in,https://www.sharemanthan.in/60-stock-market/74671-sensex-nifty-bank-dow-jones-nasdaq-gift-nifty-09042024,"बाजार ने लगातार दूसरे दिन बनाया रिकॉर्ड, ऊपरी स्तर पर मुनाफावसूली से फिसला बाजार",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410004500-T786,20240410004500,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-signs-of-bullishness-in-these-stocks-including-abb-power-and-tata-chemicals-will-you-bet/articleshow/109172657.cms,"Stock Market Prediction Today signs of bullishness in these stocks including ABB Power and Tata Chemicals will you bet: आज ABB Power और Tata Chemicals समेत इन शेयरों में तेजी के संकेत, क्‍या लगाएंगे दांव?",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410024500-T1542,20240410024500,dailyhindinews.com,https://dailyhindinews.com/today-there-are-bullish-signs-in-these-stocks-including-abb-power-and-tata-chemicals-what-to-bet-on%E0%A4%86%E0%A4%9C-abb-power-%E0%A4%94%E0%A4%B0-tata-chemicals-%E0%A4%B8%E0%A4%AE%E0%A5%87%E0%A4%A4/,"आज ABB Power और Tata Chemicals समेत इन शेयरों में तेजी के संकेत, क्‍या लगाएंगे दांव? – Daily Hindi News",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410040000-T1640,20240410040000,tarunbharat.com,https://www.tarunbharat.com/sensex-nifty-effective-in-the-stock-market/,Sensex-Nifty effective in the stock market,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410041500-956,20240410041500,freepressjournal.in,https://www.freepressjournal.in/business/banking-stocks-roar-in-green-as-market-start-on-positive-note,Banking Stocks Roar In Green As Markets Start On Positive Note,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410054500-658,20240410054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109182622.cms,Stock Market Sectors: Stock market update: Sugar stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410074500-525,20240410074500,indiainfoline.com,https://www.indiainfoline.com/blog/the-juiciest-and-the-riskiest-nifty-stocks-in-march-2024,The juiciest and the riskiest Nifty stocks in March 2024,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410113000-62,20240410113000,aninews.in,https://aninews.in/news/business/systematic-investment-plans-sips-automating-mutual-fund-investments-for-regular-savings20240410163314/,Systematic Investment Plans (SIPs): Automating Mutual Fund investments for Regular Savings,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410130000-1854,20240410130000,deccanchronicle.com,https://www.deccanchronicle.com/business/economics/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone-888995,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410130000-1844,20240410130000,latestly.com,https://www.latestly.com/agency-news/business-news-systematic-investment-plans-sips-automating-mutual-fund-investments-for-regular-savings-5884376.html,Business News | Systematic Investment Plans (SIPs): Automating Mutual Fund Investments for Regular Savings,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240410134500-731,20240410134500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240410/4186762.html,Systematic Investment Plans (SIPs): Automating Mutual Fund investments for Regular Savings,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411033000-428,20240411033000,rashtranews.com,https://www.rashtranews.com/amazon-great-republic-day-sale-coming-soon-all-details-tech-news/,Amazon Great Republic Day Sale Coming Soon: All Details : Tech News,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411061500-103,20240411061500,moneycontrol.com,https://www.moneycontrol.com/news/brand-connect/top-5-personal-loan-features-you-need-to-know-12619291.html,Top 5 Personal Loan Features you need to know,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411091500-15,20240411091500,moneycontrol.com,https://www.moneycontrol.com/news/brand-connect/how-to-choose-the-right-1-ton-ac-at-the-best-price-12621141.html,How to choose the right 1 ton AC at the best price,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411113000-1556,20240411113000,indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/two-thirds-of-active-arbitrage-mutual-fund-schemes-outperform-their-benchmark-in-2024/articleshow/109219920.cms,Two-thirds of active arbitrage mutual fund schemes outperform their benchmark in 2024,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411131500-1356,20240411131500,aninews.in,https://aninews.in/news/business/earn-high-returns-enjoy-maximum-savings-invest-in-tax-saver-fds-through-bajaj-markets20240411182531/,"Earn High Returns, Enjoy Maximum Savings: Invest in Tax-saver FDs through Bajaj Markets",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411133000-2137,20240411133000,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274252286/earn-high-returns-enjoy-maximum-savings-invest-in-tax-saver-fds-through-bajaj-markets,"Earn High Returns, Enjoy Maximum Savings: Invest in Tax-saver FDs through Bajaj Markets",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240411151500-1301,20240411151500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240411/4187129.html,"Earn High Returns, Enjoy Maximum Savings: Invest in Tax-saver FDs through Bajaj Markets",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240412083000-87,20240412083000,indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/with-13-returns-in-2024-so-far-gold-bulls-leave-sensex-behind-by-miles/articleshow/109240457.cms,"With 13% returns in 2024 so far, gold bulls leave Sensex behind by miles",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240412094500-151,20240412094500,freepressjournal.in,https://www.freepressjournal.in/business/how-to-make-online-payments-for-your-mvvnl-bill-on-bajaj-finserv,How To Make Online Payments For Your MVVNL Bill On Bajaj Finserv,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Standalone Bajaj Finserv holding company
20240412131500-1700,20240412131500,thehindu.com,https://www.thehindu.com/brandhub/everything-you-need-to-know-about-bajaj-finserv-gold-loan/article68057561.ece,Everything You Need to Know About Bajaj Finserv Gold Loan,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Standalone Bajaj Finserv holding company
20240413041500-62,20240413041500,financialexpress.com,https://www.financialexpress.com/money/fd-rates-hiked-by-up-to-60-bps-these-two-big-non-bank-lenders-hike-fixed-deposit-rates-should-you-invest-now-3455662/,FD rates hiked by up to 60 bps: These two big non-bank lenders hike fixed deposit rates! Should you invest now?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240413074500-96,20240413074500,indiatimes.com,https://timesofindia.indiatimes.com/business/financial-literacy/savings/corporate-fds-vs-bank-fds-which-one-should-you-opt-for-lets-compare/articleshow/109265215.cms,Corporate FDs vs Bank FDs: Which one should you opt for? Let's compare | Business,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240413113000-3,20240413113000,indianexpress.com,https://indianexpress.com/article/jobs/one-in-four-women-in-bfsi-feel-inconsistency-in-workplace-equity-report-9266077/,One in four women in BFSI feel inconsistency in workplace equity: Report,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415050000-709,20240415050000,moneycontrol.com,https://www.moneycontrol.com/news/business/banking-central-the-making-of-bandhan-bank-and-the-end-of-an-era-as-ghosh-plans-to-quit-12638741.html,Banking Central | The making of Bandhan Bank and the end of an era as Ghosh plans to quit,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415051500-915,20240415051500,indianexpress.com,https://indianexpress.com/article/business/market/sensex-nifty-tanks-near-1-on-weak-global-trends-9270770/,"Sensex, Nifty tanks near 1% on weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415051500-369,20240415051500,moneycontrol.com,https://www.moneycontrol.com/news/business/banking-central-the-making-of-bandhan-bank-and-the-end-of-an-era-as-ghosh-plans-to-retire-12638741.html,Banking Central | The making of Bandhan Bank and the end of an era as Ghosh plans to retire,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415054500-98,20240415054500,thehindu.com,https://www.thehindu.com/business/markets/stock-market-opens-lower-amid-iran-israel-tensions/article68066921.ece,Sensex tanks over 900 points amid Iran-Israel tensions,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415063000-T241,20240415063000,prabhasakshi.com,https://www.prabhasakshi.com/business/stock-market-crash-due-to-ongoing-standoff-between-israel-iran,"Stock Market Crash: Israel-Iran के बीच जारी गतिरोध के कारण भारतीय शेयर बाजार हुआ धड़ाम, खुलते ही गिरावट दर्ज",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415064500-766,20240415064500,ndtv.com,https://www.ndtv.com/business-news/sensex-tumbles-over-900-points-nifty-down-216-amid-middle-east-crisis-5444451,"Sensex Tumbles Over 900 Points, Nifty Down 216 Amid Middle East Crisis",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415070000-694,20240415070000,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/market-crash-in-numbers-investors-lose-rs-8-lakh-crore-as-sensex-nifty-tumble-amid-iran-israel-tensions-425518-2024-04-15,"Market crash in numbers: Investors lose Rs 8 lakh crore as Sensex, Nifty tumble amid Iran-Israel tensions",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240415071500-74,20240415071500,india.com,https://zeenews.india.com/markets/sensex-tanks-over-900-points-on-concerns-over-middle-east-conflict-weak-global-trends-2740475.html,"Sensex Tanks Over 900 Points On Concerns Over Middle East Conflict, Weak Global Trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
