audit_id,article_id,date_extracted,timestamp_basis,source,headline,url,human_label,human_notes
ITC_JAN25_AUDIT_062,2d0ad339f8d3d397f36913e3eb861a41b6e0c28d,,gdelt_gkg_observation,theweek.in,ITC shares adjust after hotels biz demerger,https://www.theweek.in/wire-updates/business/2025/01/06/dcm14--biz-stocks-itc.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_063,e4221c86815cee87fa65e0a26206bcc58f3dffbc,,gdelt_gkg_observation,punjabkesari.in,"ITC Hotels का ऐतिहासिक विभाजन से शेयर बाजार में हलचल, निवेशकों की नजर लिस्टिंग पर - historic split of itc hotels creates stir in stock market",https://www.punjabkesari.in/national/news/historic-split-of-itc-hotels-creates-stir-in-stock-market-2085434,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_064,15746d350a16067a27900e7a67d83776e3ae56aa,,gdelt_gkg_observation,wn.com,ITC Demerger: ITC Shares Trade At Rs 455.8 After Special Session For Price Discovery; Check Details,https://article.wn.com/view/2025/01/06/ITC_Demerger_ITC_Shares_Trade_At_Rs_4558_After_Special_Sessi,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_065,7ef349a044ce4dbc50d4c011869caa14309fdc76,,gdelt_gkg_observation,indiatimes.com,ITC Hotels demerger: 6 reasons why it is a win-win for ITC shareholders,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-demerger-6-reasons-why-it-is-a-win-win-for-itc-shareholders/articleshow/116991221.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_066,d7e0dba9602f9347df42adac995f8197b614515d,,gdelt_gkg_observation,indiatimes.com,"Gainers & Losers: ITC, ITI among 6 stocks in action on Monday",https://economictimes.indiatimes.com/markets/web-stories/gainers-amp-losers-itc-iti-among-6-stocks-in-action-on-monday/slideshow/116994521.cms,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_067,2c82825852efa17a754c212ec6fbdf9059090a26,,gdelt_gkg_observation,business-standard.com,"ITC होटल्स डिमर्जर के बीच पैसा बनाने को तैयार ये 7 होटल स्टॉक्स, देखें टेक्निकल चार्ट - these 7 hotel stocks are ready to make money amid itc hotels demerger see technical chart",https://hindi.business-standard.com/markets/these-7-hotel-stocks-are-ready-to-make-money-amid-itc-hotels-demerger-see-technical-chart-id-400770,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_068,0d389c17e3cee2a338260b73de43eaf98d3bd2b3,,gdelt_gkg_observation,indiatimes.com,ITC Hotels demerger could lead to passive outflow of $180 million: Nuvama,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-demerger-could-lead-to-passive-outflow-of-180-million-nuvama/articleshow/117015884.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_069,32d207bcc8bf42366a6687604d9fccc3d7bf716f,,gdelt_gkg_observation,businesstoday.in,"ITC, HUL, Nestle: Here's what to expect from FMCG sector in Q3 result season",https://www.businesstoday.in/markets/company-stock/story/itc-hul-nestle-heres-what-to-expect-from-fmcg-sector-in-q3-result-season-459885-2025-01-07,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_070,9758100bd91f7c70d2b56652bbfaead4230048c1,,gdelt_gkg_observation,indiatimes.com,"ITC Hotels demerger: Investors of ITC, its hotels arm may gain in demerger",https://economictimes.indiatimes.com/markets/stocks/news/investors-of-itc-its-hotels-arm-may-gain-in-demerger/articleshow/117037560.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_071,ea4285275aac31785a24623a30e4e2ffe2a2e9d9,,gdelt_gkg_observation,indiatimes.com,Stocks to buy: Macquarie maintains an outperform on HDFC Bank; Goldman sees 13% upside in ITC in 2025,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-macquarie-maintains-an-outperform-on-hdfc-bank-goldman-sees-13-upside-in-itc-in-2025/articleshow/117041301.cms,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_072,3ef70c214c5e366c60990a1e3ac752c4ea230604,,gdelt_gkg_observation,rediff.com,Passive funds have to sell Rs 1.5K crore ITC Hotels shares after listing,https://www.rediff.com/business/report/passive-funds-have-to-sell-rs-15k-crore-itc-hotels-shares-after-listing/20250108.htm,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_073,ee3299865bb614154e4314b896e1c379aac3dcea,,gdelt_gkg_observation,thehindubusinessline.com,"ITC expands agri-biz operations to aromatic, medicinal herbal products",https://www.thehindubusinessline.com/economy/agri-business/itc-expands-agri-biz-operations-to-aromatic-medicinal-herbal-products/article69075303.ece,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_074,c935f4b25d1346918affe7eaf74f6fc3495c44cd,,gdelt_gkg_observation,thehindubusinessline.com,"Bullish on Indian manufacturing, private investments picking up, says CII President Sanjiv Puri",https://www.thehindubusinessline.com/economy/bullish-on-indian-manufacturing-private-investments-picking-up-says-cii-president-sanjiv-puri/article69077517.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_075,cea610b6436a55a07584483987947052ced5bb7e,,gdelt_gkg_observation,indiatimes.com,"Union Budget 2025: Rise in government capex and I-T relief can boost growth, says CII president Sanjiv Puri",https://economictimes.indiatimes.com/news/economy/policy/union-budget-2025-rise-in-government-capex-and-i-t-relief-can-boost-growth-says-cii-president-sanjiv-puri/articleshow/117063640.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_076,d539c5565757604a5a2cb9a8c9aea3dba2f03e57,,gdelt_gkg_observation,financialexpress.com,"'Higher corporate efficiency is behind lower wage growth': Sanjiv Puri, president, CII - Economy News",https://www.financialexpress.com/policy/economy-higher-corporate-efficiency-is-behind-lower-wage-growth-sanjiv-puri-president-cii-3710544,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_077,98a284d120a0cdc5b4c731ddf7e3bb202860bde8,,gdelt_gkg_observation,indianexpress.com,"Increase public capex by 25% for FY26, give tax relief to middle class to boost consumption: CII President Sanjiv Puri",https://indianexpress.com/article/business/increase-public-capex-by-25-for-fy26-give-tax-relief-to-middle-class-to-boost-consumption-cii-president-sanjiv-puri-9767858,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_078,000c8061a8ae19add06eb06426db3c469861abd3,,gdelt_gkg_observation,livemint.com,China factor delaying private investments: Sanjiv Puri,https://www.livemint.com/news/china-factor-private-investments-sanjiv-puri-cii-gdp-itc-ltd-plant-and-machinery-capex-petrol-diesel-infrastructure-gst-11736346839216.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_079,bd91ab2b27f66b4560683a6639411baa8736a9c4,,gdelt_gkg_observation,indiatimes.com,"Lower taxes, rates can push demand, says CII president Sanjiv Puri",https://timesofindia.indiatimes.com/business/india-business/lower-taxes-rates-can-push-demand-says-cii-president-sanjiv-puri/articleshow/117068360.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_080,7376add6db940a789237e176e0a186f9a39a27a0,,gdelt_gkg_observation,businesstoday.in,"Stock recommendations by analyst for January 10: ITC, SBI Life and HUL",https://www.businesstoday.in/visualstories/stock/stock-recommendations-by-analyst-for-january-10-itc-sbi-life-and-hul-201231-10-01-2025,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_081,a1a45133b407ee5e31d6a57c4af0310438243baf,,gdelt_gkg_observation,moneycontrol.com,"FMCG valuations reasonable, says Nomura, time to buy HUL, ITC, Marico",https://www.moneycontrol.com/news/business/markets/fmcg-valuations-reasonable-says-nomura-time-to-buy-hul-itc-marico-12907316.html,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_082,7b38ee8c73302a0574fc57d8211fa56a8b767bca,,gdelt_gkg_observation,thehindubusinessline.com,"ITC Limited expands FoodTech business with Aashirvaad Soul Creations, Sunfeast Baked Creations, and ITC Master Chef Creations",https://www.thehindubusinessline.com/companies/itc-eyes-pan-india-expansion-for-foodtech-business-in-35-yrs/article69084814.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_083,f1b343aa5bf0374abe718f4e438bd9c6faf85cbe,,gdelt_gkg_observation,hindustantimes.com,"Budget must focus on consumption, capex, jobs: CII president Sanjiv Puri",https://www.hindustantimes.com/business/budget-must-focus-on-consumption-capex-jobs-cii-president-sanjiv-puri-101736519502766.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_084,30b99cb5c2bf3be1a60ef1bf4b1c7e606de46d0f,,gdelt_gkg_observation,moneycontrol.com,"FMCG कंपनियों का वैल्यूएशन अच्छा, ITC के साथ इन 2 शेयरों का खरीदने का यही सही समय: नोमुरा",https://hindi.moneycontrol.com/news/markets/stocks-to-buy-hul-itc-marico-brokerage-nomura-says-valuations-reasonable-in-fmcg-segments-check-target-price-1949930.html,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_085,715185ec891bf9093fa7477cba0c4a77d3396d6d,,gdelt_gkg_observation,indiatimes.com,ITC allots 125.11 crore shares of ITC Hotels to shareholders,https://economictimes.indiatimes.com/markets/stocks/news/itc-allots-125-11-crore-shares-of-itc-hotels-to-shareholders/articleshow/117169761.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_086,750d6cbd2fe09a4d66df175c5bf1dbd266a5121b,,gdelt_gkg_observation,indianexpress.com,"Targeted interventions in labour-intensive sectors, MSMEs needed to take growth to the next level: CII president Sanjiv Puri",https://indianexpress.com/article/business/targeted-interventions-in-labour-intensive-sectors-msmes-needed-to-take-growth-to-the-next-level-cii-president-sanjiv-puri-9775393,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_087,3f9d76da4ba5ad74ad380b0bb4dcadd56ec5b082,,gdelt_gkg_observation,businesstoday.in,ITC shares: Can bulls return to the FMCG counter this year?,https://www.businesstoday.in/markets/company-stock/story/itc-shares-can-bulls-return-to-the-fmcg-counter-this-year-price-targets-outlook-460589-2025-01-13,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_088,0b6e1ba5110910f8f9d0435079764027dd2789a4,,gdelt_gkg_observation,indiatimes.com,ITC share price: 'We would not do that...': ITC boss Sanjiv Puri enters the '90-hour workweek' debate,https://economictimes.indiatimes.com/news/company/corporate-trends/we-would-not-do-that-itc-boss-sanjiv-puri-enters-the-90-hour-workweek-debate/articleshow/117230183.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_089,23b9adb8110e21efd41b8d8db0308b67461c4e11,,gdelt_gkg_observation,hindustantimes.com,'Would rather like people to be…': ITC chairman Sanjiv Puri on 90-hour work week debate,https://www.hindustantimes.com/business/would-rather-like-people-to-be-itc-chairman-sanjiv-puri-on-90-hour-work-week-debate-101736845037541.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_090,a0da50b2f43bb2bc3081d1bec0ec3b3fec23a8b6,,gdelt_gkg_observation,news18.com,ITC Hotels Shares Credited To Demat Accounts Post Allotment; Key Points For Investors,https://www.news18.com/business/markets/itc-hotels-listing-date-itc-hotels-shares-credited-to-demat-accounts-post-allotment-key-points-for-investors-9188094.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_091,8cbbdb2162c35b2f7524ee42da24814f42c7d027,,gdelt_gkg_observation,indiatimes.com,"India economy 2047: It's India's moment in history, well poised to become developed nation by 2047: ITC chief Sanjiv Puri",https://economictimes.indiatimes.com/news/india/its-indias-moment-in-history-well-poised-to-become-developed-nation-by-2047-itc-chief-sanjiv-puri/articleshow/117237260.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_092,715791248be083782c9a2a80d0249650feecbd80,,gdelt_gkg_observation,rediff.com,90-hour workweek: What ITC chairman Sanjiv Puri says,https://www.rediff.com/business/report/90-hour-workweek-what-itc-chairman-sanjiv-puri-says/20250114.htm,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_093,ed596e80209fc3570f6aeb0b5a4ddfb355a38265,,gdelt_gkg_observation,financialexpress.com,"L&T 90-hour workweek row: ITC chairman Sanjiv Puri says 'would not do that', bats for work-life balance - Industry News",https://www.financialexpress.com/business/industry-lampt-90-hour-workweek-row-itc-chairman-sanjiv-puri-says-would-not-do-that-bats-for-work-life-balance-3715040,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_094,ac1b46486a129e54914fdd13162316585bb88083,,gdelt_gkg_observation,businesstoday.in,'We wouldn't do that': ITC chief Sanjiv Puri as 90-hour work week debate rages on,https://www.businesstoday.in/latest/corporate/story/90-hour-work-week-debate-itc-sanjiv-puri-larsen-toubro-lt-chairman-sn-subrahmanyan-work-life-balance-india-inc-corporate-life-460733-2025-01-14,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_095,2fc5fb015b99f00324b2af057f5633f5eef49898,,gdelt_gkg_observation,ipwatchdog.com,"Supreme Court Denies Petitions on Hatch-Waxman Safe Harbor, ITC Economic Prong Analysis and Stay of Federal Trade Secret Claims",https://ipwatchdog.com/2025/01/14/supreme-court-petitions-hatch-waxman-safe-harbor-itc-economic-prong-analysis-stay-federal-trade-secret-claims/id=185066,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_096,4a1baf7dec3e5ee2fb255725b4deadb61e998b7b,,gdelt_gkg_observation,indiatimes.com,Demerger to push pace of growth: ITC Hotels MD,https://timesofindia.indiatimes.com/business/india-business/demerger-to-push-pace-of-growth-itc-hotels-md/articleshow/117248250.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_097,d136bd7213761d399730f0a62c5e4a4e28c96f35,,gdelt_gkg_observation,ndtv.com,What ITC Chairman Sanjiv Puri Said About L&T Chief's 90-Hour Workweek Call,https://www.ndtv.com/business-news/what-itc-chairman-sanjiv-puri-said-about-l-t-chiefs-90-hour-workweek-call-7475913,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_098,7178aaae42cb5306d8fd3df04f5af30300293a3c,,gdelt_gkg_observation,devdiscourse.com,DPIIT and ITC Limited Join Forces to Boost Indian Startups,https://www.devdiscourse.com/article/business/3225337-dpiit-and-itc-limited-join-forces-to-boost-indian-startups,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_099,de2360aacfe82bffd2a2b3b60dcf13d2e20f6e8a,,gdelt_gkg_observation,indiatimes.com,ITC Hotels eyes overseas expansion post-demerger,https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/itc-hotels-eyes-overseas-expansion-post-demerger/articleshow/117264513.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_100,cabde459c6aedd3b84fbe8b1e5dfeb0b85a76dd9,,gdelt_gkg_observation,dailyexcelsior.com,ITC Hotels eyes overseas expansion post-demerger,https://www.dailyexcelsior.com/itc-hotels-eyes-overseas-expansion-post-demerger,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_101,2249b6fe775d5cd637ee4d6654c67b7340795531,,gdelt_gkg_observation,thestatesman.com,DPIIT partners with ITC Ltd to deploy startup solutions,https://www.thestatesman.com/business/dpiit-partners-with-itc-ltd-to-deploy-startup-solutions-1503386825.html,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_102,6c5c7cc639030ef910aaa9e12914e934fe6950c2,,gdelt_gkg_observation,latestly.com,Indian Government Partners With ITC Ltd To Promote Entrepreneurship and Innovation in Countryâ€™s Startup Ecosystem,https://www.latestly.com/technology/indian-government-partners-with-itc-ltd-to-promote-entrepreneurship-and-innovation-in-countrys-startup-ecosystem-6567689.html,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_103,903ba1e64ce8ab54d8a672fd4d07802d1d30be8c,,gdelt_gkg_observation,business-standard.com,"HCL, ITC, Dabur पर लेटेस्ट रिपोर्ट, क्या इन FMCG Stocks में निवेशकों को होगा फायदा? - latest report on hcl itc dabur will investors benefit in these fmcg stocks",https://hindi.business-standard.com/markets/latest-report-on-hcl-itc-dabur-will-investors-benefit-in-these-fmcg-stocks-id-403766,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_104,32c19b14027aacb17c02965e04241987cdf6f9a8,,gdelt_gkg_observation,thehindubusinessline.com,ITC Hotels plans global expansion post-demerger; listing expected by mid-February,https://www.thehindubusinessline.com/markets/stock-markets/itc-hotels-plans-global-expansion-post-demerger-listing-expected-by-mid-february/article69103745.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_105,e2b001ea7c04370423f41eb40aa147501e655fcb,,gdelt_gkg_observation,indiatimes.com,"ITC, Zydus and FMCG giants can't ignore this booming part of India if they want to win",https://economictimes.indiatimes.com/industry/cons-products/fmcg/itc-zydus-and-fmcg-giants-cant-ignore-this-booming-part-of-india-if-they-want-to-win/articleshow/117290744.cms,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_106,599ea033a92743f831bb19fa6ee304b512715b41,,gdelt_gkg_observation,indiatimes.com,"ITC, Zydus and FMCG giants can't ignore this booming part of India if they want to win, ET Retail",https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/itc-zydus-and-fmcg-giants-cant-ignore-this-booming-part-of-india-if-they-want-to-win/117300226,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_107,9ecb2ac6d6fc48e89c98ed5669bcd2f3276584b3,,gdelt_gkg_observation,indiatimes.com,"HDFC Bank, ITC, Swiggy among 10 most sold stocks by mutual funds in December. What should investors do?",https://economictimes.indiatimes.com/mf/analysis/hdfc-bank-itc-swiggy-among-10-most-sold-stocks-by-mutual-funds-in-december-what-should-investors-do/articleshow/117319550.cms,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_108,23474947332ad75cc5cf72f6e0c37ab0a6ffecdd,,gdelt_gkg_observation,indiatimes.com,Want to be a leader in every segment we operate in: ITC Chairman Sanjiv Puri,https://economictimes.indiatimes.com/industry/cons-products/fmcg/want-to-be-a-leader-in-every-segment-we-operate-in-itc-chairman-sanjiv-puri/articleshow/117372383.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_109,c78f6c1ffc236126ab357785ee12ead23c7bccdd,,gdelt_gkg_observation,moneycontrol.com,Want to be a leader in every segment we operate in: ITC Chairman Sanjiv Puri,https://www.moneycontrol.com/news/business/companies/want-to-be-a-leader-in-every-segment-we-operate-in-itc-chairman-sanjiv-puri-12914078.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_110,c9ee98a946bdd4d0109196e0b9336ada72f167dc,,gdelt_gkg_observation,indiatimes.com,"Want to be a leader in every segment we operate in: ITC Chairman Sanjiv Puri, ET Retail",https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/want-to-be-a-leader-in-every-segment-we-operate-in-itc-chairman-sanjiv-puri/117384145,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_111,4379bd3fb3bef7f81b73a5b2b1337d4c43c496dd,,gdelt_gkg_observation,indiatimes.com,"Budget will keep ITC investors on tenterhooks, Nuvama says sharp tax hike unlikely",https://economictimes.indiatimes.com/markets/stocks/news/budget-will-keep-itc-investors-on-tenterhooks-nuvama-says-sharp-tax-hike-unlikely/articleshow/117416005.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_112,161737e12a36adbbd3eab853cdde1d49167ea7b8,,gdelt_gkg_observation,businesstoday.in,ITC shares: Sharp tax hike coming in Union Budget 2025? Here's target price,https://www.businesstoday.in/union-budget/share-market/story/itc-shares-sharp-tax-hike-coming-in-union-budget-2025-heres-target-price-461467-2025-01-21,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_113,f5f8ab60c2dd399fc69360ca58157423126db346,,gdelt_gkg_observation,financialexpress.com,"Nuvama on ITC: Budget jitters for Tobacco, but watch out for THIS segment... - Market News",https://www.financialexpress.com/market/nuvama-on-itc-budget-jitters-for-tobacco-but-watch-out-for-this-segment-3723308,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_114,d7a797abef73cfe6ed00bcea701c9129dccd3605,,gdelt_gkg_observation,indiatimes.com,"ITC, Nestle and other FMCG giants widen ecomm web to click with customers",https://economictimes.indiatimes.com/industry/cons-products/fmcg/itc-nestle-and-other-fmcg-giants-widen-ecomm-web-to-click-with-customers/articleshow/117496278.cms,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_115,1bd12c47f399da5f9ba8248b1241e532ed11985a,,gdelt_gkg_observation,indiatimes.com,"FMCG Ecommerce: ITC, Nestle and other FMCG giants widen ecomm web to click with customers, ET Retail",https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/itc-nestle-and-other-fmcg-giants-widen-ecomm-web-to-click-with-customers/117505235,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_116,530674a2390c20fac9567f108377984f8073ca19,,gdelt_gkg_observation,worldipreview.com,Ex-ITC chair joins WilmerHale's trade practice,https://www.worldipreview.com/careers/ex-itc-chair-joins-wilmerhales-trade-practice,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_117,150f4069fd400b537b2d9cac6577b9b72ce62a07,,gdelt_gkg_observation,jdsupra.com,Federal Circuit Asked to Rethink ITC's Longstanding Exclusion of Investment Categories for Economic Domestic Industry | DLA Piper,https://www.jdsupra.com/legalnews/federal-circuit-asked-to-rethink-itc-s-6915813,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_118,532eec078357b78471fd158ef285d2992794029d,,gdelt_gkg_observation,financialexpress.com,"ITC Hotels files application with NSE, BSE for listing- A look at tentative listing date",https://www.financialexpress.com/market/itc-hotels-files-application-with-nse-bse-for-listing-a-look-at-tentative-listing-date-3726786,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_119,8a562b5213ce024bb83b9359ca9ad6ac55583bc6,,gdelt_gkg_observation,businesstoday.in,"ITC, RVNL, LIC, Waaree Energies, Tata Steel: Union Budget 2025 stock ideas",https://www.businesstoday.in/union-budget/story/itc-rvnl-lic-waaree-energies-tata-steel-union-budget-2025-stock-ideas-462080-2025-01-27,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_120,db4c89e554ce3ce75ac53044fe8f7dfa7014aa73,,gdelt_gkg_observation,indiatimes.com,itc hotels listing: ITC Hotels shares to be listed on stock exchanges on January 29,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-shares-to-be-listed-on-stock-exchanges-on-january-29/articleshow/117604751.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_121,71b919ea7e52c38c1a8e0775651f235199de038e,,gdelt_gkg_observation,moneycontrol.com,"ITC demerger: ITC Hotels shares to be listed on BSE, NSE on January 29",https://www.moneycontrol.com/news/business/itc-demerger-itc-hotels-shares-to-be-listed-on-bse-nse-on-january-29-12920657.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_122,0f17a585e8f0dca71d5ce214fe2a2b9f1f7dbe15,,gdelt_gkg_observation,news18.com,"ITC Hotels Listing Date Finalised! Shares To List On BSE, NSE On January 29; Check Price",https://www.news18.com/business/markets/itc-hotels-listing-date-finalised-shares-to-list-on-bse-nse-on-january-29-9204229.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_123,082f1612f8ef51c51a302fd400ef19f10f335ecf,,gdelt_gkg_observation,aninews.in,ITC Hotels to get listed on January 29 as part of ITC demerger,https://aninews.in/news/business/itc-hotels-to-get-listed-on-january-29-as-part-of-itc-demerger20250127200756,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_124,db92b499e9630effab0a26e50ccafb6cc3e06d52,,gdelt_gkg_observation,webindia123.com,ITC Hotels to get listed on January 29 as part of ITC demerger,https://news.webindia123.com/news/Articles/Business/20250127/4281107.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_125,fc14e7bc2a8f32c8c833991c2015bb6e2f1ef335,,gdelt_gkg_observation,thehindubusinessline.com,ITC Hotels shares set to be listed for trading on bourses on January 29,https://www.thehindubusinessline.com/markets/itc-hotels-shares-set-to-be-listed-for-trading-on-bourses-on-january-29/article69147482.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
