audit_id,article_id,date_extracted,timestamp_basis,source,headline,url,human_label,human_notes
ITC_OCT_AUDIT_062,a74be8e7a4d21abfb377448103e7aa460be23008,,gdelt_gkg_observation,indiatimes.com,"Stocks in news: Stocks in news: Coal India, JSW Steel, ITC, IndiGo, Shriram Properties",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-coal-india-jsw-steel-itc-indigo-shriram-properties/articleshow/114564978.cms,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_063,e8f8b47651c79811dc17b7bdd8b51ab8ba7c47df,,gdelt_gkg_observation,financialexpress.com,"Stocks To Watch: ITC, IndusInd Bank, Mahanagar Gas, Godrej Consumer, NTPC, Axis Bank, Coal India, Patanjali Foods, JSW Energy",https://www.financialexpress.com/market/stocks-to-watch-itc-indusind-bank-mahanagar-gas-godrej-consumer-ntpc-axis-bank-coal-india-patanjali-foods-jsw-energy-3649038,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_064,ff4f70bb13b7586419f99d128cd34ae2970e20b7,,gdelt_gkg_observation,indiatimes.com,"Big movers on D-Street: What should investors do with ITC, ACC and Adani Wilmar?",https://economictimes.indiatimes.com/markets/stocks/news/big-movers-on-d-street-what-should-investors-do-with-itc-acc-and-adani-wilmar/articleshow/114565561.cms,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_065,5d3a2ddd2d75a35c51623415d31b0b15b3b952a8,,gdelt_gkg_observation,marketscreener.com,"Indian shares set to open marginally higher; IndusInd Bank, ITC in focus",https://www.marketscreener.com/quote/index/NIFTY-50-9743680/news/Indian-shares-set-to-open-marginally-higher-IndusInd-Bank-ITC-in-focus-48160400,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_066,40f89ab5ba26934aa6937f729902a6492a1b55a4,,gdelt_gkg_observation,moneycontrol.com,"Brokerage Radar: UBS downgrades L&T, analysts have mixed views about ITC",https://www.moneycontrol.com/news/business/markets/brokerage-radar-ubs-downgrades-lt-analysts-have-mixed-views-about-itc-12850465.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_067,dbedfea235d18272862fcf24dacbafa131072fd2,,gdelt_gkg_observation,moneycontrol.com,"Stock Radar: ITC, IndusInd Bank, NTPC, Oracle Financial, Shriram Properties, IXIGO, Dixon Tech, Cyient in focus on Friday",https://www.moneycontrol.com/news/business/markets/stock-radar-itc-indusind-bank-ntpc-oracle-financial-shriram-properties-ixigo-dixon-tech-cyient-in-focus-on-friday-12850447.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_068,db62998a51f58670aa9baa787acea5d9052a2210,,gdelt_gkg_observation,businesstoday.in,"Stocks in news: ITC, IndusInd Bank, NTPC, Axis Bank, IEX, Godrej CP, Coal India & LTTS",https://www.businesstoday.in/markets/story/stocks-in-news-itc-indusind-bank-ntpc-axis-bank-iex-godrej-cp-coal-india-ltts-451469-2024-10-25,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_069,49ba3cbc60569b433f36c638d95dcfa3e51e0afe,,gdelt_gkg_observation,indiatimes.com,"Hot stocks: Brokerage view on IndusInd Bank, Dixon Technologies, Colgate, ITC and Piramal Pharma",https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-indusind-bank-dixon-technologies-colgate-itc-and-piramal-pharma/articleshow/114567611.cms,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_070,4b150a96821252fa12d3801eebf0755e4b963aac,,gdelt_gkg_observation,indiatimes.com,"Sensex Today | Stock Market LIVE Updates: Sensex up 100 pts, Nifty below 24,400; IndusInd tanks 10%, ITC rises 4%",https://economictimes.indiatimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-25-october-2024/liveblog/114565365.cms,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_071,3778558d23493211418aef48034f5fc1ad985595,,gdelt_gkg_observation,businesstoday.in,"ITC Q2 results: Hits & misses, outlook, stock price targets & more",https://www.businesstoday.in/markets/stocks/story/itc-q2-results-hits-misses-outlook-stock-price-targets-more-451482-2024-10-25,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_072,c7df73a08646b02d25ae47bea4ce0d485b9965d5,,gdelt_gkg_observation,indiatimes.com,"Stock Market: ITC lifts Sensex 100 points higher, Nifty tops 24,400",https://economictimes.indiatimes.com/markets/stocks/news/itc-lifts-sensex-100-points-higher-nifty-tops-24400/articleshow/114568100.cms,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_073,f4f4cca272698f1a8107478f538b94a550176e84,,gdelt_gkg_observation,livemint.com,"Stocks to Watch: ITC, Adani Wilmar, ACC, NTPC, IndusInd Bank, Dixon Technologies, and more",https://www.livemint.com/market/stock-market-news/stocks-to-watch-itc-adani-wilmar-acc-ntpc-indusind-bank-dixon-technologies-and-more-11729794942508.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_074,3975fbebf529bc10c03df2e7f6553dc8a1c43b6b,,gdelt_gkg_observation,indiatimes.com,ITC shares surge 4% after Q2 earnings. Here's what analysts say,https://economictimes.indiatimes.com/markets/stocks/news/itc-shares-jump-over-1-after-q2-earnings-heres-what-analysts-say/articleshow/114568732.cms,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_075,2b502b42220a950775e6d4d50cd8cb6559342cb3,,gdelt_gkg_observation,news18.com,"Stocks To Watch: ITC, IndiGo, Coal India, BoB, BPCL, NTPC, Axis Bank, And Others",https://www.news18.com/business/markets/stocks-to-watch-itc-indigo-coal-india-bob-bpcl-ntpc-axis-bank-and-others-9098160.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_076,978092fc4be1a2eb52eadceaf240fd36325813a2,,gdelt_gkg_observation,news18.com,"Stock Market Updates: Sensex Flat, Nifty Below 24,400; IndusInd Falls 10%, ITC Up 2%",https://www.news18.com/business/markets/stock-market-updates-sensex-flat-nifty-below-24400-indusind-falls-10-itc-up-2-9098219.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_077,3995f54a11cfa657a3d1e98a576824f19cf0fe3d,,gdelt_gkg_observation,freepressjournal.in,"Top Stocks For October 25: Coforge, ITC, GMR & Others In Focus",https://www.freepressjournal.in/business/top-stocks-for-october-25-coforge-itc-gmr-others-in-focus,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_078,e0c8a8f33322bd4c98e9449580bae44ac69a605f,,gdelt_gkg_observation,moneycontrol.com,Brokerages cheer for ITC stock after Q2 earnings smoke expectations amid challenging market,https://www.moneycontrol.com/news/business/markets/brokerages-cheer-for-itc-stock-after-q2-earnings-smoke-expectations-amid-challenging-market-12850514.html,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_079,2a0145bf87ec39d60fb877db8697c0ebc09874f9,,gdelt_gkg_observation,financialexpress.com,"ITC shares jump over 4% as revenue growth beat estimates; Should you Buy, Sell, Hold?",https://www.financialexpress.com/market/itc-shares-to-remain-in-focus-as-revenue-growth-beats-estimate-should-you-buy-sell-hold-3649076,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_080,376cc16781cd456025567d62d97ca0f53aea2084,,gdelt_gkg_observation,prokerala.com,"Indian stock market opens flat, Axis Bank and ITC among top gainers",https://www.prokerala.com/news/articles/a1575543.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_081,70c3a35b684807aae60cc77b3e5b2280df41fd6e,,gdelt_gkg_observation,sakshipost.com,"25 October: Indian stock market opens flat, Axis Bank and ITC among top gainers",https://www.sakshipost.com/news/indian-stock-market-opens-flat-axis-bank-and-itc-among-top-gainers-344026,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_082,20ef44cb67e59f9aa65bd1193f2d4c9fe63df55f,,gdelt_gkg_observation,india.com,"Sensex Today: Indian Stock Market Opens Flat, Axis Bank And ITC Among Top Gainers",https://zeenews.india.com/economy/sensex-today-indian-stock-market-opens-flat-axis-bank-and-itc-among-top-gainers-2811613.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_083,80a7789eabc8e8425109ecfae0d3f9c4f253a861,,gdelt_gkg_observation,freepressjournal.in,ITC Shares Surges Almost 5% After Q2 Earnings Shows Revenue Jump Of 17%,https://www.freepressjournal.in/business/itc-shares-surges-almost-5-after-q2-earnings-shows-revenue-jump-of-17,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_084,7017548cca04805bbb146e418fa77c682a96ea41,,gdelt_gkg_observation,siliconindia.com,"Indian Stock Market Opens Flat, Axis Bank and ITC Lead Gains",https://www.siliconindia.com/news/general/indian-stock-market-opens-flat-axis-bank-and-itc-lead-gains-nid-232545-cid-1.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_085,22274d4949ef41107e9bd5d4d2faf3aea60a6ac8,,gdelt_gkg_observation,livemint.com,"ITC stock zooms nearly 5%, snaps 7-day losing streak after Q2 numbers. Should you buy?",https://www.livemint.com/market/stock-market-news/itc-stock-zooms-nearly-5-snaps-7-day-losing-streak-after-q2-numbers-should-you-buy-11729835403877.html,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_086,a3245a9bb767cf27db9bd0905104eb1e360b8ef5,,gdelt_gkg_observation,mangalorean.com,"Indian stock market opens flat, Axis Bank and ITC among top gainers",https://www.mangalorean.com/indian-stock-market-opens-flat-axis-bank-and-itc-among-top-gainers,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_087,4e2cbdb8690d545f91f1fd1dd02fa05f605a1c65,,gdelt_gkg_observation,livemint.com,ITC Q2 Results Live: Profit Rises by 1.94% YoY,https://www.livemint.com/companies/company-results/itc-q2-results-live-profit-rises-by-1-94-yoy-11729831110177.html,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_088,5e308196215e9697e344292fa3bf8539f0517b49,,gdelt_gkg_observation,bestmediainfo.com,"ITC reports 1.8% rise in net profit to Rs 5,054.43 crore in September quarter",https://bestmediainfo.com/mediainfo/mediainfo-marketing/itc-reports-18-rise-in-net-profit-to-rs-505443-crore-in-september-quarter-7353637,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_089,c0b45388530877552fb443f519bafe8add4391ad,,gdelt_gkg_observation,indiainfoline.com,ITC consolidates stake in Oberoi and Leela chains,https://www.indiainfoline.com/news/business/itc-consolidates-stake-in-oberoi-and-leela-chains,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_090,6798eb1f8c5c1ad4b95addf0230d7eacd9c32a13,,gdelt_gkg_observation,morungexpress.com,"Indian stock market opens flat, Axis Bank and ITC among top gainers",https://morungexpress.com/indian-stock-market-opens-flat-axis-bank-and-itc-among-top-gainers,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_091,8a305d61abdb0111cdb2a35afb286fbb1c72f291,,gdelt_gkg_observation,financialexpress.com,"ITC posts resilient Q2 results despite challenges; brokerage firms bet on Cigarettes, FMCG biz, says growth outlook remains strong",https://www.financialexpress.com/business/industry-itc-posts-resilient-q2-results-despite-challenges-brokerage-firms-bet-on-cigarettes-fmcg-biz-says-growth-outlook-remains-strong-3649378,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_092,f96d0bb13c42583ecd96fe54f7f88fd3bfaaf878,,gdelt_gkg_observation,livemint.com,"Top Gainers and Losers today on 25 October, 2024: ITC, Axis Bank, Adani Enterprises, Bharat Petroleum Corporation among most active stocks; Check full list here",https://www.livemint.com/market/stock-market-news/top-gainers-and-losers-today-on-25-october-2024-itc-axis-bank-adani-enterprises-bharat-petroleum-corporation-among-most-active-stocks-check-full-list-here-11729852394004.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_093,31df29baf6f80d26c5e2dac6b13f9d45275ea50b,,gdelt_gkg_observation,newkerala.com,"Indian stock market opens flat, Axis Bank and ITC among top gainers",https://www.newkerala.com/news/2024/67239.htm,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_094,a0252bf9a58f7b63ac0a22f2fb894566f33672ce,,gdelt_gkg_observation,thehindubusinessline.com,ITC shares rise 2% after Q2 results - The Hindu BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/itc-shares-rise-2-after-strong-q2-results/article68796333.ece,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_095,82802e186e44b6b0c1ddfb88931b614188518f32,,gdelt_gkg_observation,business-standard.com,ITC का शेयर 5 प्रतिशत उछला; बेच दें या होल्ड करें ? जानें ब्रोकरेज फर्मों की राय - itc shares jumped 5 percent sell or hold know the opinion of brokerage firms,https://hindi.business-standard.com/markets/itc-shares-jumped-5-percent-sell-or-hold-know-the-opinion-of-brokerage-firms-id-381727,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_096,535e1c7a03926c1e29160c9a86ca55c72b356236,,gdelt_gkg_observation,indiantelevision.com,ITC posts strong half-year performance with 11 per cent revenue growth,https://indiantelevision.com/mam/marketing/mam/itc-posts-strong-half-year-performance-with-11-per-cent-revenue-growth-241026,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_097,98c8e56d6ef05cf37a139c4ae1c6119354368146,,gdelt_gkg_observation,livemint.com,"Stocks to buy: ITC, Britannia, Coforge among 7 stocks that may rise 5-14% in the next 3-4 weeks, say analysts",https://www.livemint.com/market/stock-market-news/stocks-to-buy-itc-britannia-coforge-among-7-stocks-that-may-rise-5-14-in-the-next-3-4-weeks-say-analysts-11730078563780.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_098,9702b948b7f616aeacc885730c9cb44b19a85807,,gdelt_gkg_observation,indiatimes.com,"Buy ITC, target price Rs 575: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-itc-target-price-rs-575-motilal-oswal-financial-services/articleshow/114579906.cms,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_099,b232584f5c245c4e7bbc863149edb2592031852c,,gdelt_gkg_observation,livemint.com,"Diwali 2024 Picks : SBI, Titan, ITC among 5 stock to buy by Religare Broking for Samvat 2081",https://www.livemint.com/market/stock-market-news/diwali-2024-picks-sbi-titan-itc-among-5-stock-to-buy-by-religare-broking-for-samvat-2081-11730103677123.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_100,18fd34678743ba9a76686726b517749698e6fd1b,,gdelt_gkg_observation,livemint.com,"Dhanteras 2024: SBI, Suzlon, SAIL, Paytm, Tata Power, LT to ITC — Mehta Equities picks 20 stocks to buy for long term",https://www.livemint.com/market/stock-market-news/dhanteras-2024-sbi-suzlon-sail-paytm-tata-power-lt-to-itc-mehta-equities-picks-20-stocks-to-buy-for-long-term-11730186642713.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_101,ddc86765b9bd59722f6b50ce1f0b4ccbbd61232d,,gdelt_gkg_observation,tpr.org,Elected leaders rally for Prop D; ITC gets landmark status; Castro slams Trump comedian's racism,https://www.tpr.org/podcast/tpr-news-now/2024-10-29/elected-leaders-rally-for-prop-d-castro-condemns-trump-comedian-itc-granted-antiques-landmark-status,NOT_RELEVANT,"False positive acronym collision (USITC legal report, Maharashtra VAT ITC tax litigation, or San Antonio Texan Cultures building)."
ITC_OCT_AUDIT_102,9fe799d5dd38786020e9d5196ad493aa6399b589,,gdelt_gkg_observation,financialexpress.com,"Samvat 2081: SBI, ITC, Titan, Jyothy Labs among Religare's top stock picks for Diwali 2024 - Market News",https://www.financialexpress.com/market/samvat-2081-sbi-itc-titan-jyothy-labs-among-religares-top-stock-picks-for-diwali-2024-3652420,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
ITC_OCT_AUDIT_103,75179a4d7dae57664feb548dab506d43854b6e5d,,gdelt_gkg_observation,news4sanantonio.com,San Antonio's ITC building gains landmark status amid Spurs arena talks,https://news4sanantonio.com/news/local/san-antonios-itc-building-gains-landmark-status-amid-spurs-arena-talks,NOT_RELEVANT,"False positive acronym collision (USITC legal report, Maharashtra VAT ITC tax litigation, or San Antonio Texan Cultures building)."
ITC_OCT_AUDIT_104,663b02128890aacbe91d882c7d79c9c7fb85b754,,gdelt_gkg_observation,foxsanantonio.com,San Antonio's ITC building gains landmark status amid Spurs arena talks,https://foxsanantonio.com/newsletter-daily/san-antonios-itc-building-gains-landmark-status-amid-spurs-arena-talks,NOT_RELEVANT,"False positive acronym collision (USITC legal report, Maharashtra VAT ITC tax litigation, or San Antonio Texan Cultures building)."
ITC_OCT_AUDIT_105,d9bf208788846a165e69c376b2f377ba7d42bb5c,,gdelt_gkg_observation,moneycontrol.com,Buy ITC; target of Rs 560: Anand Rathi,https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-560-anand-rathi-12855196.html,DIRECTLY_RELEVANT,"Direct operational earnings, NCLT hotel demerger approval, IT acquisition, or standalone brokerage rating for ITC Limited."
ITC_OCT_AUDIT_106,a3ca6157c403aa9f3213585c1e1cecbddec3057d,,gdelt_gkg_observation,livemint.com,"Muhurat Trading 2024: HDFC Bank, ITC, Tata Tech among top 11 bets for Samvat 2081 with 15-20% upside",https://www.livemint.com/market/stock-market-news/muhurat-trading-2024-hdfc-bank-itc-tata-tech-among-11-top-bets-for-samvat-2081-with-15-20-upside-11730386441139.html,INDIRECTLY_RELEVANT,Indirect financial / multi-asset mention.
