audit_id,ticker,trading_date,headline,source,url,match_category,timestamp_basis,published_at,seen_at,gkg_record_id,human_label,human_notes
AUDIT_057,RELIANCE.NS,2024-01-17,Reliance Industrial Infrastruct Q3 FY24 Results Live : profit rise by 54.13% YOY,livemint.com,https://www.livemint.com/companies/company-results/reliance-industrial-infrastruct-q3-fy24-results-live-profit-rise-by-54-13-yoy-11705437961197.html,E: Bare Reliance (RIL Context),gdelt_gkg_observation,,2024-01-17T04:45:00+05:30,20240116231500-274,NOT_RELEVANT,Separate company RIIL (Reliance Industrial Infrastructure Ltd) Q3
AUDIT_058,RELIANCE.NS,2024-01-17,"Q3FY24 Preview: Reliance Industries: Revenue seen at Rs. 2,406,800 million, PAT at Rs. 165,422 million",indiainfoline.com,https://www.indiainfoline.com/article/earnings-preview/q-fy-preview-reliance-industries-revenue-seen-at-rs-million-pat-at-rs-million-1705471654598_1.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-17T14:15:00+05:30,20240117084500-262,DIRECTLY_RELEVANT,RIL Q3 FY24 revenue and PAT earnings preview
AUDIT_059,RELIANCE.NS,2024-01-19,RIL Q3 results: From Jio ARPU to Reliance Retail store additions – 5 things to watch on January 19,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/ril-q3-results-from-jio-arpu-to-reliance-retail-store-additions-5-things-to-watch-on-january-19-413955-2024-01-18,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-18T18:00:00+05:30,20240118123000-487,DIRECTLY_RELEVANT,"RIL Q3 earnings preview (Jio ARPU, Retail stores)"
AUDIT_060,RELIANCE.NS,2024-01-19,"Reliance Q3 Results Live: Cons net profit likely at Rs 16,625 crore; EBITDA may rise 14.1 percent YoY",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/ril-q3-reliance-retail-digital-refinery-petrochem-reliance-q3-results-mukesh-ambani-o2c-business-jio-liveblog-12081311.html,E: Bare Reliance (RIL Context),gdelt_gkg_observation,,2024-01-19T08:30:00+05:30,20240119030000-1397,DIRECTLY_RELEVANT,RIL Q3 earnings live coverage and EBITDA estimates
AUDIT_061,RELIANCE.NS,2024-01-19,"Q3 results today: RIL, HUL, Paytm, UltraTech among 46 companies to announce earnings",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-ril-hul-paytm-ultratech-among-46-companies-to-announce-earnings/articleshow/106972272.cms,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-19T09:30:00+05:30,20240119040000-413,INDIRECTLY_RELEVANT,Earnings calendar featuring RIL and peers
AUDIT_062,RELIANCE.NS,2024-01-19,Reliance Industries Q3 Results 2023 - Find Reliance Industries Q3 Earnings Result,livemint.com,https://www.livemint.com/market/market-stats/reliance-industries-q3-results-s0003018,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-19T12:00:00+05:30,20240119063000-1047,DIRECTLY_RELEVANT,RIL Q3 financial results report
AUDIT_063,RELIANCE.NS,2024-01-23,"Reliance Jio Q3 profit rises 12.3% to Rs 5,208 crore",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/reliance-jio-q3-profit-rises-12-3-to-rs-5208-crore-12085821.html,B: Reliance Jio / Jio Platforms,gdelt_gkg_observation,,2024-01-19T18:00:00+05:30,20240119123000-1194,DIRECTLY_RELEVANT,"Reliance Jio Q3 profit rises 12.3% to Rs 5,208 cr"
AUDIT_064,RELIANCE.NS,2024-01-23,"Reliance Jio Q3 Profit Rises 12.3% to Rs 5,208 Crore",news18.com,https://www.news18.com/business/reliance-jio-q3-profit-rises-12-3-to-rs-5208-crore-8746705.html,B: Reliance Jio / Jio Platforms,publisher_precise_timestamp,2024-01-19T17:44:00+05:30,2024-01-19T19:15:00+05:30,20240119134500-922,DIRECTLY_RELEVANT,"Jio Q3 profit rises 12.3% to Rs 5,208 cr"
AUDIT_065,RELIANCE.NS,2024-01-23,"Reliance Jio Q3 profit up 12.3% on-year to Rs 5208 crore, revenue up 10.3%",financialexpress.com,https://www.financialexpress.com/business/industry-reliance-jio-q3-profit-up-12-3-on-year-to-rs-5208-crore-revenue-up-103-3369515,B: Reliance Jio / Jio Platforms,publisher_precise_timestamp,2024-01-19T17:16:00+05:30,2024-01-19T19:15:00+05:30,20240119134500-1427,DIRECTLY_RELEVANT,Jio Q3 profit and revenue growth figures
AUDIT_066,RELIANCE.NS,2024-01-19,"Reliance Retail Delivers Gross Revenue Of Rs 83,063Cr For 3Q FY24",menafn.com,https://menafn.com/1107742843/Reliance-Retail-Delivers-Gross-Revenue-Of-Rs-83063Cr-For-3Q-FY24,C: Reliance Retail,publisher_precise_timestamp,2024-01-19T05:30:00+05:30,2024-01-19T20:15:00+05:30,20240119144500-1476,DIRECTLY_RELEVANT,"Reliance Retail delivers Q3 revenue of Rs 83,063 cr"
AUDIT_067,RELIANCE.NS,2024-01-23,"Reliance Retail Q3: Net Profit Up 32% at Rs 3,165 Crore, Revenue At Record High",news18.com,https://www.news18.com/business/reliance-retail-q3-net-profit-up-32-at-rs-3165-crore-revenue-at-record-high-8746903.html,C: Reliance Retail,publisher_precise_timestamp,2024-01-19T19:20:00+05:30,2024-01-19T20:30:00+05:30,20240119150000-1804,DIRECTLY_RELEVANT,Reliance Retail Q3 net profit up 32% to record high
AUDIT_068,RELIANCE.NS,2024-01-23,"RIL Q3 results takeaways: Jio's ARPU misses estimates; retail unit's Ebitda surges, Rs 30k crore capex, and more",businesstoday.in,https://www.businesstoday.in/markets/top-story/story/ril-q3-results-takeaways-jios-arpu-misses-estimates-retail-units-ebitda-surges-rs-30k-crore-capex-and-more-414180-2024-01-19,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-19T20:45:00+05:30,20240119151500-403,DIRECTLY_RELEVANT,"RIL Q3 comprehensive earnings takeaways (capex, EBITDA, ARPU)"
AUDIT_069,RELIANCE.NS,2024-01-23,"Reliance net profit rises 9%, planned shutdown at oil refinery subdues earnings",orissapost.com,https://www.orissapost.com/reliance-net-profit-rises-9-planned-shutdown-at-oil-refinery-subdues-earnings,E: Bare Reliance (RIL Context),publisher_precise_timestamp,2024-01-19T20:17:00+05:30,2024-01-19T20:45:00+05:30,20240119151500-1915,DIRECTLY_RELEVANT,Reliance net profit and oil refinery earnings impact
AUDIT_070,RELIANCE.NS,2024-01-23,"RIL Q3 results: Net profit rises 11% to Rs 19,641 cr",businesstoday.in,https://www.businesstoday.in/markets/top-story/story/ril-q3-results-net-profit-rises-11-to-rs-19641-cr-414165-2024-01-19,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-19T20:45:00+05:30,20240119151500-1498,DIRECTLY_RELEVANT,"RIL Q3 net profit rises 11% to Rs 19,641 cr"
AUDIT_071,RELIANCE.NS,2024-01-23,"Reliance Retail Q3 Results: Net profit rises 32% to Rs 3,165 cr",businesstoday.in,https://www.businesstoday.in/latest/corporate/story/reliance-retail-q3-results-net-profit-rises-32-to-rs-3165-cr-414177-2024-01-19,C: Reliance Retail,gdelt_gkg_observation,,2024-01-19T20:45:00+05:30,20240119151500-1281,DIRECTLY_RELEVANT,"Reliance Retail Q3 net profit up 32% to Rs 3,165 cr"
AUDIT_072,RELIANCE.NS,2024-01-23,"jio: Reliance Jio Q3 Results: Affordable phone, wireless broadband and more users bring an end to four quarters of sluggish growth",indiatimes.com,https://economictimes.indiatimes.com/industry/telecom/telecom-news/reliance-jio-q3-results-affordable-phone-wireless-broadband-and-more-users-bring-an-end-to-four-quarters-of-sluggish-growth/articleshow/106993158.cms,B: Reliance Jio / Jio Platforms,gdelt_gkg_observation,,2024-01-19T21:30:00+05:30,20240119160000-20,DIRECTLY_RELEVANT,Jio Q3 results and subscriber growth analysis
AUDIT_073,RELIANCE.NS,2024-01-23,From Mukesh Ambani To Amitabh Bachchan: Top Guests Invited To Ayodhya Ram Temple Event,india.com,https://zeenews.india.com/india/from-mukesh-ambani-to-amitabh-bachchan-top-guests-invited-to-ayodhya-ram-temple-event-2711564.html,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-19T22:15:00+05:30,20240119164500-1167,NOT_RELEVANT,Celebrity event guest list
AUDIT_074,RELIANCE.NS,2024-01-23,"Reliance net profit rises 11% to touch Rs 19,641 Cr in Q3",yourstory.com,https://yourstory.com:443/enterprise-story/2024/01/reliance-industries-net-profit-revenue-mukesh-ambani,E: Bare Reliance (RIL Context),publisher_precise_timestamp,2024-01-19T20:12:00+05:30,2024-01-20T00:15:00+05:30,20240119184500-604,DIRECTLY_RELEVANT,"Reliance Q3 net profit up 11% to Rs 19,641 cr"
AUDIT_075,RELIANCE.NS,2024-01-23,"Digital, retail show there's life beyond O2C for RIL",livemint.com,https://www.livemint.com/news/india/digital-retail-show-theres-life-beyond-o2c-for-ril-11705687275466.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-20T00:30:00+05:30,20240119190000-2065,DIRECTLY_RELEVANT,RIL business model diversification analysis (Digital & Retail vs O2C)
AUDIT_076,RELIANCE.NS,2024-01-23,"Reliance Retail Q3 profit up 31.8% to Rs 3,165 cr; gross revenue at Rs 83,063 cr, ET Retail",indiatimes.com,https://retail.economictimes.indiatimes.com/news/industry/reliance-retail-q3-profit-up-31-8-to-rs-3165-cr-gross-revenue-at-rs-83063-cr/106997388,C: Reliance Retail,gdelt_gkg_observation,,2024-01-20T00:45:00+05:30,20240119191500-1410,DIRECTLY_RELEVANT,Reliance Retail Q3 earnings and revenue report
AUDIT_077,RELIANCE.NS,2024-01-23,രാമക്ഷേത്ര പ്രതിഷ്ഠാദിനത്തിൽ അവധി പ്രഖ്യാപിച്ച് റിലയൻസ് ഇൻഡസ്ട്രീസും | Reliance Industries announces holiday on Ram Mandir consecration day,madhyamam.com,https://www.madhyamam.com/business/corporates/reliance-industries-announces-holiday-on-ram-mandir-consecration-day-1248829,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-20T07:45:00+05:30,20240120021500-T934,NOT_RELEVANT,Corporate holiday announcement for temple consecration
AUDIT_078,RELIANCE.NS,2024-01-23,"Net profit | Reliance sees 10.9 per cent jump in net profit due to strong performance in retail, telecom",telegraphindia.com,https://www.telegraphindia.com/feeds/business/reliance-sees-10-9-per-cent-jump-in-net-profit-due-to-strong-performance-in-retail-telecom/cid/1995005,E: Bare Reliance (RIL Context),gdelt_gkg_observation,,2024-01-20T08:15:00+05:30,20240120024500-132,DIRECTLY_RELEVANT,RIL 10.9% net profit jump on retail and telecom strength
AUDIT_079,RELIANCE.NS,2024-01-23,"RIL Q3 results: Emkay shares view, ups target price to Rs 2,950 on Reliance Industries stock. Here's why",businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/ril-q3-results-emkay-shares-view-ups-target-price-to-rs-2950-on-reliance-industries-stock-heres-why-414224-2024-01-20,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-20T08:15:00+05:30,20240120024500-1026,DIRECTLY_RELEVANT,"Brokerage upgrades RIL stock target to Rs 2,950 post earnings"
AUDIT_080,RELIANCE.NS,2024-01-23,"Buzzing Stocks: RIL, HUL, Tata Steel से लेकर ICICI Bank और JK Cement तक, आज इन शेयरों में दिखेगा जोरदार एक्शन",moneycontrol.com,https://hindi.moneycontrol.com/news/markets/buzzing-stocks-in-news-today-reliance-industries-paytm-hul-tata-steel-icici-bank-jk-cement-kotak-mahindra-bank-among-shares-will-be-on-focus-1730121.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-20T11:15:00+05:30,20240120054500-T176,INDIRECTLY_RELEVANT,Daily market stocks in news watchlist featuring RIL
AUDIT_081,RELIANCE.NS,2024-01-23,"Meet man who spent Rs 1500 crore on his looks, not richer than Mukesh Ambani, Adani, his net worth is...",dnaindia.com,https://www.dnaindia.com/business/report-meet-man-who-spent-rs-1500-crore-on-his-looks-not-richer-than-mukesh-ambani-adani-his-net-worth-is-3075080,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-20T12:45:00+05:30,20240120071500-481,NOT_RELEVANT,Clickbait wealth comparison listicle
AUDIT_082,RELIANCE.NS,2024-01-23,reliance q3: Reliance net debt continues to rise from YoY perspective despite capex declining sharply QoQ: Probal Sen,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/reliance-net-debt-continues-to-rise-from-yoy-perspective-despite-capex-declining-sharply-qoq-probal-sen/articleshow/107008407.cms,E: Bare Reliance (RIL Context),gdelt_gkg_observation,,2024-01-20T14:45:00+05:30,20240120091500-815,DIRECTLY_RELEVANT,Expert analysis on RIL net debt and capex trajectory
AUDIT_083,RELIANCE.NS,2024-01-23,"Stock market today: Nifty 50, Sensex fall; RIL, HUL among top drags",livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-nifty-50-sensex-fall-ril-hul-among-top-drags-midcaps-smallcaps-outperform-11705744454419.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-20T17:45:00+05:30,20240120121500-518,INDIRECTLY_RELEVANT,Market index drop with RIL among top drags
AUDIT_084,RELIANCE.NS,2024-01-23,Reliance to commission new energy giga complex this year,devdiscourse.com,https://www.devdiscourse.com/article/headlines/2783281-reliance-to-commission-new-energy-giga-complex-this-year,E: Bare Reliance (RIL Context),publisher_precise_timestamp,2024-01-21T15:40:00+05:30,2024-01-21T17:30:00+05:30,20240121120000-363,DIRECTLY_RELEVANT,Reliance New Energy Giga complex commissioning timeline
AUDIT_085,RELIANCE.NS,2024-01-23,"टाटा, अदाणी, अंबानी अन्...; 'या' मोठ्या उद्योपतींना प्राणप्रतिष्ठा सोहळ्याचं निमंत्रण | Mukesh Ambani to Ratan Tata industrialists invited to Ram Mandir Pran Pratishtha ceremony",loksatta.com,https://www.loksatta.com/business/mukesh-ambani-to-ratan-tata-industrialists-invited-for-ram-mandir-pran-pratishtha-ceremony-asc-95-4170100,D: Mukesh Ambani,publisher_precise_timestamp,2024-01-21T19:33:00+05:30,2024-01-21T20:00:00+05:30,20240121143000-T2213,NOT_RELEVANT,Event invitation guest list
AUDIT_086,RELIANCE.NS,2024-01-23,Mukesh Ambani's residence 'Antilia' illuminated with 'Jai Shri Ram' on eve of Ram Mandir ceremony| Watch,livemint.com,https://www.livemint.com/news/india/mukesh-ambanis-residence-antilia-illuminated-with-jai-shri-ram-on-eve-of-ram-mandir-ceremony-watch-ayodhya-11705855842210.html,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-21T23:45:00+05:30,20240121181500-811,NOT_RELEVANT,Celebrity residence lighting video
AUDIT_087,RELIANCE.NS,2024-01-23,"Pran Pratishtha: राममय हुआ मुकेश अंबानी का घर, 'जय श्री राम' और भगवा रंग से रोशन हुआ 'एंटीलिया', Video - mukesh ambani s house illuminated with jai shri ram and antilia",punjabkesari.in,https://www.punjabkesari.in/national/news/mukesh-ambani-s-house-illuminated-with-jai-shri-ram-and-antilia-1931671,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-22T02:15:00+05:30,20240121204500-T493,NOT_RELEVANT,Celebrity residence video coverage
AUDIT_088,RELIANCE.NS,2024-01-23,Reliance Industries Celebrates Ram Lalla Pran Pratishtha with the Country,news18.com,https://www.news18.com/india/reliance-industries-celebrates-ram-lala-pran-pratishtha-with-the-country-8749413.html,A: Reliance Industries / RIL,publisher_precise_timestamp,2024-01-22T09:56:00+05:30,2024-01-22T11:15:00+05:30,20240122054500-484,NOT_RELEVANT,Corporate cultural celebration report
AUDIT_089,RELIANCE.NS,2024-01-23,Ram Mandir Inauguration | Mukesh Ambani's Mumbai home lights up for Ayodhya Ram temple inauguration programme dgtl,anandabazar.com,https://www.anandabazar.com/lifestyle/mukesh-ambanis-mumbai-home-lights-up-for-ayodhya-ram-temple-inauguration-programme-dgtl/cid/1490608,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-22T13:15:00+05:30,20240122074500-T896,NOT_RELEVANT,Celebrity residence illumination
AUDIT_090,RELIANCE.NS,2024-01-23,Ram Mandir: అయోధ్య రాముడికి 33 కేజీల బంగారం సమర్పించిన అంబానీ దంపతులు.. నిజమెంత? | Mukesh Ambani Donated 3 Crowns Worth 33 Kg Gold For Ram Lalla? Here's The Truth.. sgr spl,andhrajyothy.com,https://www.andhrajyothy.com/2024/prathyekam/mukesh-ambani-donated-3-crowns-worth-33-kg-gold-for-ram-lalla-heres-the-truth-sgr-spl-1199562.html,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-22T20:45:00+05:30,20240122151500-T143,NOT_RELEVANT,Religious donation rumour debunking
AUDIT_091,RELIANCE.NS,2024-01-23,Reliance Industries Ltd rides PLI schemes to close in on $1-1.5/kg Green H2 target,indiatimes.com,https://economictimes.indiatimes.com/industry/renewables/reliance-industries-ltd-rides-pli-schemes-to-close-in-on-1-1-5/kg-green-h2-target/articleshow/107061807.cms,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-23T00:45:00+05:30,20240122191500-2018,DIRECTLY_RELEVANT,RIL Green Hydrogen production cost target and PLI boost
AUDIT_092,RELIANCE.NS,2024-01-23,17 thousand 265 crore profit to Reliance Industries,tarunbharat.com,https://www.tarunbharat.com/17-thousand-265-crore-profit-to-reliance-industries,A: Reliance Industries / RIL,publisher_precise_timestamp,2024-01-23T06:51:00+05:30,2024-01-23T09:45:00+05:30,20240123041500-T1541,DIRECTLY_RELEVANT,RIL quarterly profit report
AUDIT_093,RELIANCE.NS,2024-01-24,"Sensex Slumps Over 1,000 Points To Slip Below 71,000; HDFC Bank, RIL Weigh",india.com,https://zeenews.india.com/markets/sensex-slumps-over-1000-points-to-slip-below-71000-hdfc-bank-ril-weigh-2713064.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-23T18:00:00+05:30,20240123123000-244,INDIRECTLY_RELEVANT,"Sensex 1,000 pt slump weighed down by RIL and HDFC Bank"
AUDIT_094,RELIANCE.NS,2024-01-24,"Stock market | Sensex slumps over 1000 points to slip below 71000; HDFC Bank, Reliance Industries weigh",telegraphindia.com,https://www.telegraphindia.com/business/sensex-slumps-over-1000-points-to-slip-below-71000-hdfc-bank-reliance-industries-weigh/cid/1995701,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-24T00:15:00+05:30,20240123184500-2311,INDIRECTLY_RELEVANT,Market slump with RIL and HDFC Bank as main drags
AUDIT_095,RELIANCE.NS,2024-01-24,"Sensex slumps over 1k pts to slip below 71k; HDFC Bank, RIL weigh",dailyexcelsior.com,https://www.dailyexcelsior.com/sensex-slumps-over-1k-pts-to-slip-below-71k-hdfc-bank-ril-weigh-2,A: Reliance Industries / RIL,publisher_precise_timestamp,2024-01-24T05:57:00+05:30,2024-01-24T06:15:00+05:30,20240124004500-617,INDIRECTLY_RELEVANT,Sensex slump led by RIL and banking stocks
AUDIT_096,RELIANCE.NS,2024-01-25,"Meet billionaire who once lived in India, moved to Pakistan, donated more than Rs 6900000, no match for Mukesh Ambani",dnaindia.com,https://www.dnaindia.com/business/report-meet-billionaire-who-once-lived-in-india-moved-to-pakistan-donated-more-than-rs-6900000-no-match-for-ambani-3075540,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-25T10:45:00+05:30,20240125051500-845,NOT_RELEVANT,Clickbait historical comparison listicle
AUDIT_097,RELIANCE.NS,2024-01-29,Reliance Jio and OnePlus India forge partnership to drive 5G innovation at scale,technuter.com,https://technuter.com/telecom/reliance-jio-and-oneplus-india-forge-partnership-to-drive-5g-innovation-at-scale.html,B: Reliance Jio / Jio Platforms,publisher_precise_timestamp,2024-01-25T15:49:00+05:30,2024-01-25T16:30:00+05:30,20240125110000-1224,DIRECTLY_RELEVANT,Reliance Jio and OnePlus 5G innovation partnership
AUDIT_098,RELIANCE.NS,2024-01-29,Reliance Retail: Reliance launches eye-popping discount schemes ahead of 75th Republic Day,indiatimes.com,https://economictimes.indiatimes.com/industry/services/retail/reliance-launches-eye-popping-discount-schemes-ahead-of-75th-republic-day/articleshow/107152344.cms,C: Reliance Retail,gdelt_gkg_observation,,2024-01-25T21:00:00+05:30,20240125153000-1674,DIRECTLY_RELEVANT,Reliance Retail Republic Day sales and discount scheme
AUDIT_099,RELIANCE.NS,2024-01-29,"Reliance Jio, OnePlus India join hands to drive 5G innovation at scale",webindia123.com,https://news.webindia123.com/news/Articles/Business/20240125/4162160.html,B: Reliance Jio / Jio Platforms,gdelt_gkg_observation,,2024-01-25T22:30:00+05:30,20240125170000-775,DIRECTLY_RELEVANT,Jio-OnePlus commercial partnership for 5G
AUDIT_100,RELIANCE.NS,2024-01-29,"Best books recommended by Mukesh Ambani, Ratan Tata, Gates",dnaindia.com,https://www.dnaindia.com/web-stories/lifestyle/best-books-recommended-by-mukesh-ambani-ratan-tata-gates-1706194653628,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-25T22:30:00+05:30,20240125170000-905,NOT_RELEVANT,Lifestyle book recommendations
AUDIT_101,RELIANCE.NS,2024-01-29,"Reliance Jio, OnePlus set up '5G Innovation Lab' to develop new technologies, ET Telecom",indiatimes.com,https://telecom.economictimes.indiatimes.com/news/devices/reliance-jio-oneplus-set-up-5g-innovation-lab-to-develop-new-technologies/107149990,B: Reliance Jio / Jio Platforms,gdelt_gkg_observation,,2024-01-25T23:00:00+05:30,20240125173000-487,DIRECTLY_RELEVANT,Jio and OnePlus set up 5G Innovation Lab
AUDIT_102,RELIANCE.NS,2024-01-29,Reliance Jio OnePlus India Join Hands To Drive 5G Innovation At Scale - BW Businessworld,businessworld.in,https://www.businessworld.in/article/Reliance-Jio-OnePlus-India-Join-Hands-To-Drive-5G-Innovation-At-Scale/26-01-2024-507715,B: Reliance Jio / Jio Platforms,gdelt_gkg_observation,,2024-01-26T10:15:00+05:30,20240126044500-729,DIRECTLY_RELEVANT,Jio-OnePlus 5G innovation partnership
AUDIT_103,RELIANCE.NS,2024-01-29,"Reliance Jio, OnePlus join handsto drive 5G innovation in India",nagalandpost.com,https://nagalandpost.com/index.php/reliance-jio-oneplus-join-handsto-drive-5g-innovation-in-india,B: Reliance Jio / Jio Platforms,publisher_precise_timestamp,2024-01-26T01:41:00+05:30,2024-01-26T23:00:00+05:30,20240126173000-1949,DIRECTLY_RELEVANT,Jio-OnePlus nationwide 5G collaboration
AUDIT_104,RELIANCE.NS,2024-01-29,"Reliance Jio giving 34GB data by spending 100 rupees more get 28 days unlimited calls and sms - Tech news hindi - Jio का गजब प्लान देखा क्या? 100 रुपए ज्यादा देकर पाएं 34GB डेटा, 28 दिन तक नहीं कटेगा फोन, गैजेट्स न्यूज",livehindustan.com,https://www.livehindustan.com/gadgets/story-reliance-jio-giving-34gb-data-by-spending-100-rupees-more-get-28-days-unlimited-calls-and-sms-9250375.html,B: Reliance Jio / Jio Platforms,publisher_precise_timestamp,2024-01-26T22:09:00+05:30,2024-01-26T23:45:00+05:30,20240126181500-T2110,DIRECTLY_RELEVANT,Reliance Jio new prepaid data and voice plan
AUDIT_105,RELIANCE.NS,2024-01-29,Reliance Jio and OnePlus Collaborate to Drive Innovation in 5G Technology,opp.today,https://www.opp.today/5g/reliance-jio-and-oneplus-collaborate-to-drive-innovation-in-5g-technology/313587,B: Reliance Jio / Jio Platforms,gdelt_gkg_observation,,2024-01-28T20:45:00+05:30,20240128151500-815,DIRECTLY_RELEVANT,Jio-OnePlus 5G technology partnership
AUDIT_106,RELIANCE.NS,2024-01-30,"Daftar Orang Terkaya di Asia 2024 Versi Forbes, Mukesh Ambani di Posisi Puncak",bisnis.tempo.co,https://bisnis.tempo.co/read/1827175/daftar-orang-terkaya-di-asia-2024-versi-forbes-mukesh-ambani-di-posisi-puncak,D: Mukesh Ambani,gdelt_gkg_observation,,2024-01-29T15:45:00+05:30,20240129101500-T1424,NOT_RELEVANT,Forbes Asia richest listicle ranking
AUDIT_107,RELIANCE.NS,2024-01-30,Mukesh Ambani's Reliance Industries Set for Record High Amid Red Sea Crisis | India Business News,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/mukesh-ambanis-reliance-industries-set-for-record-high-amid-red-sea-crisis/articleshow/107227225.cms,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-29T15:45:00+05:30,20240129101500-987,DIRECTLY_RELEVANT,RIL share price and refining margins surge amid Red Sea crisis
AUDIT_108,RELIANCE.NS,2024-01-30,Markets bounce back on Reliance Industries surge,prokerala.com,https://www.prokerala.com/news/articles/a1501386.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-29T16:00:00+05:30,20240129103000-630,DIRECTLY_RELEVANT,Stock market bounce powered by Reliance Industries surge
AUDIT_109,RELIANCE.NS,2024-01-30,Reliance Industries | Reliance Industries shares jump over 7 per cent; market capitalisation climbs Rs 19.56 lakh crore mark,telegraphindia.com,https://www.telegraphindia.com/feeds/business/reliance-industries-shares-jump-over-7-per-cent-market-capitalisation-climbs-rs-19-56-lakh-crore-mark/cid/1996912,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-29T17:00:00+05:30,20240129113000-871,DIRECTLY_RELEVANT,RIL stock jumps 7% with market cap crossing Rs 19.5L cr
AUDIT_110,RELIANCE.NS,2024-01-30,"Sensex, Nifty jump nearly 2% powered by rally in RIL",rediff.com,https://www.rediff.com/business/report/sensex-nifty-jump-nearly-2-powered-by-rally-in-ril/20240129.htm,A: Reliance Industries / RIL,publisher_precise_timestamp,2024-01-29T16:46:00+05:30,2024-01-29T17:15:00+05:30,20240129114500-148,DIRECTLY_RELEVANT,Market jumps 2% powered by massive rally in RIL
AUDIT_111,RELIANCE.NS,2024-01-30,Stock market | Sensex and Nifty jump nearly 2 per cent powered by rally in Reliance Industries and firm Asian markets,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-jump-nearly-2-per-cent-powered-by-rally-in-reliance-industries-and-firm-asian-markets/cid/1996949,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-29T18:45:00+05:30,20240129131500-203,DIRECTLY_RELEVANT,Sensex and Nifty rally powered by Reliance Industries
AUDIT_112,RELIANCE.NS,2024-01-30,"Reliance Industries Share surges 7 percent today market cap cross 19 59 crore rupees - Business News India - अंबानी की कंपनी के रचा इतिहास, शेयर खरीदे टूटे निवेशक, 7% चढ़ गया भाव, Business News",livehindustan.com,https://www.livehindustan.com/business/story-reliance-industries-share-surges-7-percent-today-market-cap-cross-19-59-crore-rupees-9259806.html,A: Reliance Industries / RIL,publisher_precise_timestamp,2024-01-29T18:35:00+05:30,2024-01-29T19:15:00+05:30,20240129134500-T45,DIRECTLY_RELEVANT,RIL shares surge 7% to historic high
AUDIT_113,RELIANCE.NS,2024-01-30,RIL rally triggered by funds taking refuge in 'strong stock' to hedge against short positions,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/ril-rally-triggered-by-funds-taking-refuge-in-strong-stock-to-hedge-against-short-positions-12148441.html,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-30T10:00:00+05:30,20240130043000-217,DIRECTLY_RELEVANT,Institutional short covering and hedge fund rally in RIL
AUDIT_114,RELIANCE.NS,2024-01-30,At multi-year highs: RIL among 9 stocks that witnessed 5-year swing high breakout,indiatimes.com,https://economictimes.indiatimes.com/markets/web-stories/at-multi-year-highs-ril-among-9-stocks-that-witnessed-5-year-swing-high-breakout/slideshow/107246176.cms,A: Reliance Industries / RIL,gdelt_gkg_observation,,2024-01-30T10:30:00+05:30,20240130050000-8,DIRECTLY_RELEVANT,Technical 5-year breakout analysis for RIL stock
