audit_id,article_id,headline,source,url,trading_date,timestamp_basis,match_category,published_at,seen_at,gkg_record_id,human_label,human_notes
ITC_AUDIT_058,a51b9e731f2cc6b303270a28a4f5a51ddfcffdee,"Q3 results today: ITC, Bajaj Finance among 88 companies to announce earnings on Monday",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-itc-bajaj-finance-among-88-companies-to-announce-earnings-on-monday/articleshow/107214899.cms,2024-01-29,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T09:00:00+05:30,20240129033000-367,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_059,5acb8d948cba489dd1fd05d25f6be62ef32e63cc,"Q3 results today: Adani Green, Tata Motors, NTPC, LT, GAIL, ITC to BEL — over 900 companies to post Q3 results 2024",livemint.com,https://www.livemint.com/companies/company-results/q3-results-today-adani-green-tata-motors-ntpc-lt-gail-itc-to-bel-over-900-companies-to-post-q3-results-2024-11706491886876.html,2024-01-29,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T09:30:00+05:30,20240129040000-322,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_060,83395b8cd715bff955775a6783108f35970c23c8,ITC Q3 results today: What to expect from the flour-to-cigarette maker?,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/itc-q3-results-today-what-to-expect-from-the-flour-to-cigarette-maker/articleshow/107215394.cms,2024-01-29,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T10:30:00+05:30,20240129050000-333,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_061,f1fa18b81d903fdfd12ef49d1400fd54291f494a,"ITC to share Q3 results today: Profit may rise up to 7%; cigarette volume growth seen moderating, hotels biz to do well",businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/itc-to-share-q3-results-today-profit-may-rise-up-to-7-cigarette-volume-growth-seen-moderating-hotels-biz-to-do-well-415135-2024-01-29,2024-01-29,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T11:30:00+05:30,20240129060000-828,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_062,88b8a93fd508db2a752c9d0688f49bb385dbb37b,ITC Q3 Results 2023 - Find ITC Q3 Earnings Result,livemint.com,https://www.livemint.com/market/market-stats/itc-q3-results-s0003028,2024-01-29,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T14:45:00+05:30,20240129091500-42,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_063,8a9c23100695627916d1638ca710fcf99709af78,itc q3 results: ITC Q3 Results Live Updates: ITC shares dip ahead of Q3 results; revenue seen growing 5% YoY,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/live-blog/itc-q3-results-live-updates-itc-q3-earnings-revenue-pat-profit-loss-fy24-latest-news-29-jan-2024/liveblog/107219432.cms,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T16:30:00+05:30,20240129110000-843,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_064,2b61c5a6a5f8b98b0f3d20b4b5e4edbeb731bd69,ITC Admissible On Sale And Buyback Transactions When Payment Is Settled Through Book Adjustment: AAR,livelaw.in,https://www.livelaw.in/tax-cases/itc-sale-buyback-transactions-payment-settled-book-adjustment-aar-247883,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T17:45:00+05:30,20240129121500-1018,NOT_RELEVANT,GST Input Tax Credit (ITC) tax court / fraud news.
ITC_AUDIT_065,e9df952e441e8b07a090304ed8b862340212e83b,India's ITC beats Q3 profit estimates,marketscreener.com,https://www.marketscreener.com/quote/stock/NOODLES-COMPANY-13507344/news/India-s-ITC-beats-Q3-profit-estimates-45831048,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T19:15:00+05:30,20240129134500-1006,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_066,c8872adb67803a2c74bc1b2479ea2190544688b5,"ITC Q3 Results: Profit rises 6% YoY to Rs 5,335 crore; dividend declared at Rs 6.25/share",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/itc-q3-results-profit-rises-6-yoy-to-rs-5335-crore-dividend-declared-at-rs-6-25/share/articleshow/107236175.cms,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T19:30:00+05:30,20240129140000-36,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_067,26f4a155e70ddbefb47fd902edfc6844f620cd5d,"ITC Q3 results: Net profit rises 11% to Rs 5,572 crore; interim dividend announced",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/itc-q3-results-net-profit-rises-13-to-rs-5572-crore-interim-dividend-announced-12140181.html,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T19:45:00+05:30,20240129141500-1207,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_068,6cff8867f91b2c8513e8f538c6213eb4d8fe99d2,"ITC Q3 net profit rises 6.5% to Rs 5,335 cr, dividend declared at Rs 6.25 per share",businesstoday.in,https://www.businesstoday.in/latest/corporate/story/itc-q3-net-profit-rises-65-to-rs-5335-cr-dividend-declared-at-rs-625-per-share-415273-2024-01-29,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T20:00:00+05:30,20240129143000-892,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_069,05f8938642fa954d40625be0377634e7e9fd837e,"ITC Q3 net profit rises 6.5% to Rs5,400 crore",orissapost.com,https://www.orissapost.com/itc-q3-net-profit-rises-6-5-to-rs5400-crore,2024-01-30,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-29T19:50:00+05:30,2024-01-29T20:15:00+05:30,20240129144500-1506,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_070,8c6b1ddf5ddd9ffb0b67113ab71b391ce6ff0e62,"ITC posts Rs 5,572.07 cr PAT for Q3, declares interim dividend",prokerala.com,https://www.prokerala.com/news/articles/a1501496.html,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T21:00:00+05:30,20240129153000-1536,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_071,56d69969f91a2785c3310547236821f6ebed7fb7,"ITC Q3 Results: Net profit rises 11% YoY to Rs 5,572 crore",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/itc-q3-results-net-profit-rises-11-yoy-to-rs-5572-crore/articleshow/107238289.cms,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T21:15:00+05:30,20240129154500-35,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_072,5fad65e04f90e5a56f7b7efb4ae5f012338ef027,"ITC Q3 results : दिसंबर तिमाही में 11% बढ़ा मुनाफा, शेयरधारकों के लिए डिविडेंड का ऐलान",moneycontrol.com,https://hindi.moneycontrol.com/news/business/itc-q3-results-net-profit-rises-11-percent-to-rs-5572-crore-interim-dividend-announced-1747951.html,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T21:15:00+05:30,20240129154500-T956,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_073,5b08bd6fb2515d3ab44149544f7c6413f0ae1b12,"ITC gross revenue at Rs 17,483 cr for Q3 represents 2.1% YoY growth (Ld)",prokerala.com,https://www.prokerala.com/news/articles/a1501516.html,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-29T22:00:00+05:30,20240129163000-2088,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_074,ea08ed964eef79679c807d56bac78619798dba5b,"ITC Ltd Q3 Results: Profit rises by 8.9% at Rs 5335.23 crore, interim dividend announced",financialexpress.com,https://www.financialexpress.com/business/industry-itc-ltd-q3-results-profit-rises-by-8-9-at-rs-533523-crore-interim-dividend-announced-3378133,2024-01-30,publisher_published_at,A: Explicit ITC Limited / Ltd,2024-01-29T20:31:00+05:30,2024-01-29T22:00:00+05:30,20240129163000-1436,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_075,a97783edd941d8692d1e6bdc383223f54069dc7a,"ITC Q3 net up 10.75%, backed by 2.1% growth in revenue - The Hindu BusinessLine",thehindubusinessline.com,https://www.thehindubusinessline.com/companies/itc-q3-net-up-1075-backed-by-21-growth-in-revenue/article67789996.ece,2024-01-30,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-29T21:09:00+05:30,2024-01-29T22:00:00+05:30,20240129163000-2198,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_076,21ab7e070ccdf7af95818983f7d75bd26dc22d2f,"ITC Q3 net profit rises 6.5 pc to Rs 5,400.52 cr; revenue up 2.43 pc",devdiscourse.com,https://www.devdiscourse.com/article/headlines/2792266-itc-q3-net-profit-rises-65-pc-to-rs-540052-cr-revenue-up-243-pc,2024-01-30,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-29T21:12:00+05:30,2024-01-29T23:45:00+05:30,20240129181500-886,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_077,43a6a8ff49bc36456d9a0b4bfb22e86a6f678010,"ITC net profit rises 11% in Q3, exceeds street expectations",indiatimes.com,https://economictimes.indiatimes.com/industry/cons-products/fmcg/itc-net-profit-rises-11-in-q3-exceeds-street-expectations/articleshow/107240717.cms,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T01:30:00+05:30,20240129200000-53,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_078,56115245aa43376e255d297a0e78a5a9a1df78a0,"ITC Posts Rs 5,572.07 Cr PAT For Q3, Declares Interim Dividend",menafn.com,https://menafn.com/1107781502/ITC-Posts-Rs-557207-Cr-PAT-For-Q3-Declares-Interim-Dividend,2024-01-30,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-29T05:30:00+05:30,2024-01-30T04:15:00+05:30,20240129224500-1099,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_079,3e86ed8663c12ad01f9fa2ce5f395b8c955e5cb7,"ITC Q3: Revenue short of expectations as cigarettes drag; hotels, FMCG outperform",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/itc-q3-revenue-short-of-expectations-as-cigarettes-drag-hotels-fmcg-outperform-12148881.html,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T09:45:00+05:30,20240130041500-242,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_080,61ead16734c395dbf326bf6bd5aaac7fc739589e,"ITC shares at Rs 535? Stock price targets, Q3 hits & misses, dividend, analyst views & more",businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/itc-shares-at-rs-535-stock-price-targets-q3-hits-misses-dividend-analyst-views-more-415311-2024-01-30,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T10:00:00+05:30,20240130043000-448,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_081,53db2f9faa6fdc47fc9bcf84feb99bb766481696,"Stock Market News Updates; Bse Sensex Nse Bank Nifty | Hdfc Bank Itc Shares | Share Market | शेअर बाजारात तेजी: सेन्सेक्स 59 अंकांनी वाढून 72,000 वर उघडला; IT आणि बँकिंग शेअर्समध्ये वाढ",bhaskar.com,https://divyamarathi.bhaskar.com/business/news/stock-market-news-updates-bse-sensex-nse-bank-nifty-hdfc-bank-itc-132517063.html,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T10:15:00+05:30,20240130044500-T1173,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_082,725520dbe72097aa8a8e3f78bc1c752ebb8d2c9c,"ITC gross revenue at Rs 17,483 cr for Q3 represents 2.1% YoY growth",ibtimes.co.in,https://www.ibtimes.co.in/itc-gross-revenue-rs-17483-cr-q3-represents-2-1-yoy-growth-865732,2024-01-30,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-29T23:07:00+05:30,2024-01-30T10:30:00+05:30,20240130050000-20,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_083,959f3604fb1881065222f920d442daa8c80b8171,"ITC | ITC records 6.4% rise in profit after tax at Rs 5,406.52 crore in third quarter",telegraphindia.com,https://www.telegraphindia.com/feeds/business/itc-records-6-4-rise-in-profit-after-tax-at-rs-5406-52-crore-in-third-quarter/cid/1997067,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T11:00:00+05:30,20240130053000-1062,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_084,fbc4ab9f22e2c7c3934598e6e79c7cd27f116bb1,"Stock Market LIVE: GAIL, ITC Among Stocks To Buy; Know Their Target Prices",timesnownews.com,https://www.timesnownews.com/business-economy/markets/sensex-stock-market-live-updates-share-market-news-share-market-live-news-stock-market-live-news-bse-nifty-nse-sensex-share-market-live-updates-reliance-itc-lt-vodafone-idea-liveblog-107244740,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T11:00:00+05:30,20240130053000-550,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_085,79e0cea72680e5be4cc9a3fbcbaec63e13b1e592,itc share price: ITC shares fall 1.5% on operationally weak Q3 earnings. Should you buy stock?,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/itc-shares-fall-1-5-on-operationally-weak-q3-earnings-should-you-buy-stock/articleshow/107248699.cms,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T11:30:00+05:30,20240130060000-92,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_086,4161e6ce71d4691f0448a4d013ae45faa8dd2eb7,"ITC stocks: Buy ITC, target price Rs 515: Motilal Oswal",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-itc-target-price-rs-515-motilal-oswalbr/articleshow/107249799.cms,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T11:30:00+05:30,20240130060000-293,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_087,af21b9a79a1bd8d06bd1695faddf7764add52b34,"ITC | ITC records 6.4% rise in profit after tax at Rs 5,406.52 crore in third quarter",telegraphindia.com,https://www.telegraphindia.com/business/itc-records-6-4-rise-in-profit-after-tax-at-rs-5406-52-crore-in-third-quarter/cid/1997067,2024-01-30,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T11:45:00+05:30,20240130061500-22,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_088,2115b966b2449b756f42712057fa0f3887c86413,"Stock market today: Nifty 50, Sensex fall by 1% each; RIL, ITC among top drags",livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-nifty-50-sensex-fall-by-1-each-ril-itc-among-top-drags-investors-lose-about-2-lakh-crore-11706608407663.html,2024-01-31,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T16:15:00+05:30,20240130104500-180,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_089,97de68d19993dd0c17cacc76e3f28722322ceaa6,ITC's cigarette biz loses spark,livemint.com,https://www.livemint.com/market/mark-to-market/itcs-cigarette-biz-loses-spark-11706610248842.html,2024-01-31,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T17:00:00+05:30,20240130113000-1269,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_090,eea405e7c1894c8938d2f2299807a70781ec0320,"ITC gross revenue at Rs 17,483 cr for Q3 represents 2.1% YoY growth",thestatesman.com,https://www.thestatesman.com/business/itc-gross-revenue-at-rs-17483-cr-for-q3-represents-2-1-yoy-growth-1503264713.html,2024-01-31,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-30T13:58:00+05:30,2024-01-30T17:45:00+05:30,20240130121500-1144,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_091,86a72e42f9044fcc736902216e8853abe4bc2a1a,"Sensex falls over 1 per cent; Reliance, ITC, Bajaj Finance major drags",theweek.in,https://www.theweek.in/news/biz-tech/2024/01/30/sensex-falls-over-1-per-cent-reliance-itc-bajaj-finance-major-drags.html,2024-01-31,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-30T18:45:00+05:30,20240130131500-1011,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_092,9eb57e6d29f0167346911c8202f3631f5829ec82,ITC Q3 FY24 Results Live : profit rise by 6.56% YOY,livemint.com,https://www.livemint.com/companies/company-results/itc-q3-fy24-results-live-profit-rise-by-6-56-yoy-11706649577219.html,2024-01-31,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-31T04:15:00+05:30,20240130224500-2050,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_093,40eaf51dc4e196aaf418bb361bdb684be72df49f,ITC's cigarette business fails to light up in Q3 - Industry News,financialexpress.com,https://www.financialexpress.com/business/industry-itcs-cigarette-business-fails-to-light-up-in-q3-3379306,2024-01-31,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-31T02:45:00+05:30,2024-01-31T05:30:00+05:30,20240131000000-1325,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_094,14667733877022749caa4176e10e987b1edc4709,"Stocks To Watch: Vodafone, ITC, L&T, Muthoot Microfin, ZEEL, BPCL - Market News",financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-vodafone-itc-lampt-muthoot-microfin-zeel-bpcl-3379340,2024-01-31,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-31T07:09:00+05:30,2024-01-31T09:00:00+05:30,20240131033000-24,INDIRECTLY_RELEVANT,Broad market/sector or multi-company roundup featuring ITC.
ITC_AUDIT_095,b1770de441e48d438f6420006d8b6ff79f43a2ca,"Jefferies maintains ""Buy"" on ITC; find what else report says - Market News",financialexpress.com,https://www.financialexpress.com/market/jefferies-maintains-buy-on-itc-find-what-else-report-says-3379610,2024-01-31,publisher_published_at,D: Bare ITC (Contextual Match),2024-01-31T11:44:00+05:30,2024-01-31T12:45:00+05:30,20240131071500-282,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_096,54755db2661510ed9e4ce8b6e715b9beb5736c70,ITC shares may remain range-bound till final Budget after election,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/itc-shares-may-remain-range-bound-till-final-budget-after-election/articleshow/107284554.cms,2024-01-31,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-31T13:30:00+05:30,20240131080000-973,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
ITC_AUDIT_097,48022be54a86366902935f6151e4aa5045157d49,"Евгений Кобец, ""Империал Тобако Юкрейн"": Нелегальный сектор аккумулирует огромный капитал, власть должна принять радикальные меры",vv.com.ua,https://vv.com.ua/20240131/evgenii-kobec-imperial-tobako-ukrein-nelegalnyi-sektor-akkymyliryet-ogromnyi-kapital-vlast-doljna-priniat-radikalnye-mery,2024-01-31,publisher_published_at,E: Other Accepted Match Path,2024-01-31T13:12:00+05:30,2024-01-31T14:15:00+05:30,20240131084500-T2110,NOT_RELEVANT,Imperial Tobacco Ukraine corporate news.
ITC_AUDIT_098,85a14530bc867aaaf073d3bf622c5bbdfeddd788,"Євген Кобець, Імперіал Тобако Юкрейн в інтервʼю РБК-Україна про нелегальний ринок тютюну та акцизну політику влади",rbc.ua,https://www.rbc.ua/rus/news/evgen-kobets-imperial-tobako-yukreyn-nelegalniy-1706610753.html,2024-01-31,gdelt_gkg_observation,E: Other Accepted Match Path,,2024-01-31T14:45:00+05:30,20240131091500-T1970,NOT_RELEVANT,Imperial Tobacco Ukraine corporate news.
ITC_AUDIT_099,62ae3e0724e00e114b6f83add489fa9820b7a224,"Евгений Кобец, ""Империал Тобако Юкрейн"": Нелегальный сектор аккумулирует огромный капитал, власть должна принять радикальные меры НОВОСТИ.UA",novosti.ua,https://novosti.ua/economic/238482,2024-02-01,gdelt_gkg_observation,E: Other Accepted Match Path,,2024-01-31T17:15:00+05:30,20240131114500-T460,NOT_RELEVANT,Incidental reference without material ITC economic context.
ITC_AUDIT_100,37f548ae66d7d3c8ad26eaaae831efc46648cdb5,Dip in cigarette volume impacts ITC's growth in Q3FY24,businesstoday.in,https://www.businesstoday.in/latest/corporate/story/dip-in-cigarette-volume-impacts-itcs-growth-in-q3fy24-415625-2024-01-31,2024-02-01,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-01-31T20:45:00+05:30,20240131151500-674,DIRECTLY_RELEVANT,Direct ITC Limited corporate/financial intelligence.
