audit_id,article_id,date_extracted,timestamp_basis,source,headline,url,human_label,human_notes
ITC_JUL_AUDIT_067,f45b599394c0804801d96164c10a050ef80fbb3e,,gdelt_gkg_observation,thehindubusinessline.com,ITC agritech platform enhances net farmer returns up to 30% in short span of time,https://www.thehindubusinessline.com/companies/itc-agritech-platform-enhances-net-farmer-returns-up-to-30-in-short-span-of-time/article68449349.ece,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_068,e309cf6f7104457f383d88a9a21b4b7a0233e942,,gdelt_gkg_observation,thehindubusinessline.com,"ITC plans investment outlay of ₹20,000 crore in medium term, says Sanjiv Puri",https://www.thehindubusinessline.com/companies/itc-plans-investment-outlay-of-20000-crore-in-medium-term-says-sanjiv-puri/article68449171.ece,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_069,a63af83f2f2184ad207b3e9e9e04577afa158242,,gdelt_gkg_observation,indiablooms.com,"'Confidence in the India story': ITC to invest Rs 20,000 cr in medium term, says CMD Snjiv Puri | Indiablooms",https://www.indiablooms.com/finance-details/20898/-confidence-in-the-india-story-itc-to-invest-rs-20-000-cr-in-medium-term-says-cmd-snjiv-puri.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_070,bc13048544e7a78c08e3828659c1d038716d5644,,gdelt_gkg_observation,businesstoday.in,"ITC to invest Rs 20,000 crore in 5 years to expand FMCG & paperboard capacity: CMD",https://www.businesstoday.in/latest/corporate/story/itc-to-invest-rs-20000-crore-in-5-years-to-expand-fmcg-paperboard-capacity-cmd-438970-2024-07-26,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_071,b5eb2732492f21103775faf2d6edbaafc698d57f,,gdelt_gkg_observation,indiatimes.com,"ITC करेगी 20000 करोड़ रुपये निवेश, होटल की संख्या होगी 200, चेयरमैन ने बताया क्या है कंपनी का फ्यूचर प्लान - itc 113 agm chairman said company will invest rupees 20000",https://navbharattimes.indiatimes.com/business/business-news/itc-113-agm-chairman-said-company-will-invest-rupees-20000/articleshow/112046500.cms,DIRECTLY_RELEVANT,Direct operational or market performance of ITC.
ITC_JUL_AUDIT_072,48dee60de16cdd48082223922427b01652ae51b2,,gdelt_gkg_observation,prokerala.com,ITC's digital investments powered mainstreaming of digital-first culture: Sanjiv Puri,https://www.prokerala.com/news/articles/a1550618.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_073,2e193d9c935b9358eab63c92042d9082fa669404,,gdelt_gkg_observation,punjabkesari.in,"ITC का बड़ा ऐलान, करेगी ₹20 हजार करोड़ का निवेश, चेयरमैन ने कहा- भारत में है हमारा अटूट विश्वास - itc s big announcement will invest rs 20 000 crore chairman said",https://www.punjabkesari.in/business/news/itc-s-big-announcement-will-invest-rs-20-000-crore-chairman-said-2011355,DIRECTLY_RELEVANT,Direct operational or market performance of ITC.
ITC_JUL_AUDIT_074,d37438575bf8f47aaf6c1b8fa54846a167d97616,,gdelt_gkg_observation,thehindu.com,"ITC to invest ₹20,000 crore in five years for organic growth",https://www.thehindu.com/business/itc-to-invest-20000-crore-in-five-years-for-organic-growth/article68450618.ece,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_075,ceb9b9efec29ef1ec42397736c50043a2e817044,,gdelt_gkg_observation,indiablooms.com,"'Confidence in the India story': ITC to invest Rs 20,000 cr in medium term, says CMD Sanjiv Puri | Indiablooms",https://www.indiablooms.com/finance-details/20898/-confidence-in-the-india-story-itc-to-invest-rs-20-000-cr-in-medium-term-says-cmd-sanjiv-puri.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_076,aa7d52dfdfcdfb089ac497fe1c756e3e01d25674,,gdelt_gkg_observation,indiatimes.com,"ITC to invest 20,000cr in next 5 years - Times of India",https://timesofindia.indiatimes.com/business/india-business/itc-to-invest-20000cr-in-next-5-years/articleshow/112052168.cms,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_077,fe8ab000807370d24d028f0a77010ad554fbc050,,gdelt_gkg_observation,financialexpress.com,"Puri: ITC to invest Rs 20K cr over 5 years in FMCG, agri",https://www.financialexpress.com/shorts/industry/puri-itc-to-invest-rs-20k-cr-over-5-years-in-fmcg-agri-3566209,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_078,7a39eedc8749c54ada384f837e985c4fa2dd4957,,gdelt_gkg_observation,business-standard.com,"5 साल में 20,000 करोड़ रुपये का निवेश करेगी ITC, FMCG और इन्फोटेक बिजनेस पर फोकस - itc will invest rs 20000 crore in 5 years focus on fmcg and infotech business",https://hindi.business-standard.com/companies/itc-will-invest-rs-20000-crore-in-5-years-focus-on-fmcg-and-infotech-business-id-358680,DIRECTLY_RELEVANT,Direct operational or market performance of ITC.
ITC_JUL_AUDIT_079,b6bce129e07a5aa0d9152137d0bea25da9ba33f5,,gdelt_gkg_observation,moneycontrol.com,ITC to launch health and nutrition brand 'Right Shift' in next 10 days: CMD Sanjiv Puri,https://www.moneycontrol.com/news/business/itc-to-launch-health-and-nutrition-brand-right-shift-in-next-10-days-cmd-sanjiv-puri-12779952.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_080,e70cd31b77ec324a246576a12091bee35d67fe85,,gdelt_gkg_observation,moneycontrol.com,"ITC plans investment outlay of Rs 20,000 crore in next five years: CMD Sanjiv Puri",https://www.moneycontrol.com/news/business/itc-plans-investment-outlay-of-rs-20000-crore-in-next-five-years-cmd-sanjiv-puri-12779955.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_081,bb8111f6b831d516005dcf63c3953750d9822fda,,gdelt_gkg_observation,moneycontrol.com,ITC Hotels opens 116-key Welcomhotel Belagavi in Karnataka,https://www.moneycontrol.com/news/business/companies/itc-hotels-opens-116-key-welcomhotel-belagavi-in-karnataka-12780138.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_082,8578fca4a431c4e9d0dbd6b7eebef7ba276a3f31,,gdelt_gkg_observation,business-standard.com,"Q1 Results this week: निवेशक रहें तैयार, 29 जुलाई से आ रहे SBI, ITC और Adani समेत कई दिग्गज कंपनियों के रिजल्ट्स - q1 results this week investors should be ready results of many big companies including sbi itc and adani coming from 29th july",https://hindi.business-standard.com/companies/q1-results-this-week-investors-should-be-ready-results-of-many-big-companies-including-sbi-itc-and-adani-coming-from-29th-july-id-358945,DIRECTLY_RELEVANT,Direct operational or market performance of ITC.
ITC_JUL_AUDIT_083,e1e21f902f2fc634eb22eac6275ddde6729d6c22,,gdelt_gkg_observation,yahoo.com,Demerger of ITC hotel business on track for completion,https://finance.yahoo.com/news/demerger-itc-hotel-business-track-093243511.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_084,6ef3cb03bba5b2aaf699a85939e1392052343e42,,gdelt_gkg_observation,domain-b.com,"ITC plans Rs20,000 crore investment in next five years: CMD Sanjiv Puri",https://www.domain-b.com/economy/investments/itc-plans-rs20-000-crore-investment-in-next-five-years-cmd-sanjiv-puri,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_085,19de3198b2e82f5e6ce1a5e47c1f0152aee15619,,gdelt_gkg_observation,moneycontrol.com,"ITC Q1 Preview: Cigarette volumes to grow, profit likely to rise in high-single digits",https://www.moneycontrol.com/news/business/earnings/itc-q1-preview-cigarette-volumes-to-grow-profit-likely-to-rise-in-high-single-digits-12782459.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_086,2a37f1b4fdc2abfcc65ac6633543e0bfd4273213,,gdelt_gkg_observation,livemint.com,"Stocks to watch: Tata Consumer, ITC, Tata Steel, IOC, Torrent Power, Titagarh Rail, Granules India",https://www.livemint.com/market/stock-market-news/stocks-to-watch-tata-consumer-itc-tata-steel-ioc-torrent-power-titagarh-rail-granules-india-11722395292631.html,INDIRECTLY_RELEVANT,Indirect corporate/market reference.
ITC_JUL_AUDIT_087,014766d70117fcd07c48bf94745916758e825376,,gdelt_gkg_observation,business-standard.com,"ITC Q1 Preview: Weakness in agri, paperboard sectors may dent Ebitda margin",https://www.business-standard.com/markets/news/itc-q1-preview-weakness-in-agri-paperboard-sectors-may-dent-ebitda-margin-124073100477_1.html,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
ITC_JUL_AUDIT_088,da26cc16bd14d290cad63d40563e43db2b423943,,gdelt_gkg_observation,indiatimes.com,"ITC Q1 Preview: Cigarettes to drive earnings growth, but agri and paper remain weak",https://economictimes.indiatimes.com/markets/stocks/earnings/itc-q1-preview-cigarettes-to-drive-earnings-growth-but-agri-and-paper-remain-weak/articleshow/112165417.cms,DIRECTLY_RELEVANT,"Direct corporate action, stock price movement, investment, or hotel business expansion of ITC Limited."
